class,method_name,count
org.apache.phoenix.execute.ScanPlan,&lt;init&gt;,1
org.apache.phoenix.execute.ScanPlan,getScans,1
org.apache.phoenix.execute.ScanPlan,getSplits,1
org.apache.phoenix.execute.SortMergeJoinPlan,getContext,1
org.apache.phoenix.execute.SortMergeJoinPlan,getOutputOrderBys,1
org.apache.phoenix.execute.SortMergeJoinPlan,getSourceRefs,1
org.apache.phoenix.execute.SortMergeJoinPlan,getTableRef,1
org.apache.phoenix.execute.SortMergeJoinPlan$JoinKey,equals,1
org.apache.phoenix.execute.SortMergeJoinPlan$SemiAntiJoinIterator,&lt;init&gt;,1
org.apache.phoenix.execute.TupleProjectionPlan,getOutputOrderBys,1
org.apache.phoenix.execute.TupleProjector,getExpressions,1
org.apache.phoenix.execute.TupleProjector,getValueBitSet,1
org.apache.phoenix.execute.TupleProjector,setValueBitSet,1
org.apache.phoenix.execute.UnionPlan,getContext,1
org.apache.phoenix.execute.UnionPlan,getPlans,1
org.apache.phoenix.execute.UnionPlan,getSubPlans,1
org.apache.phoenix.execute.UnionPlan,getTableRef,1
org.apache.phoenix.expression.AndExpression,create,1
org.apache.phoenix.expression.BaseSingleExpression,getChildren,1
org.apache.phoenix.expression.BaseSingleExpression,&lt;init&gt;,1
org.apache.phoenix.expression.ComparisonExpression,&lt;init&gt;,1
org.apache.phoenix.expression.ComparisonExpression,create,1
org.apache.phoenix.expression.CorrelateVariableFieldAccessExpression,&lt;init&gt;,1
org.apache.phoenix.expression.InListExpression,getKeyExpressions,1
org.apache.phoenix.expression.InListExpression$InListColumnKeyValuePair,getLiteralExpressionList,1
org.apache.phoenix.expression.InListExpression$InListColumnKeyValuePair,compareTo,1
org.apache.phoenix.expression.KeyValueColumnExpression,getColumnFamily,1
org.apache.phoenix.expression.KeyValueColumnExpression,getColumnQualifier,1
org.apache.phoenix.expression.LiteralExpression,getBytes,1
org.apache.phoenix.expression.ProjectedColumnExpression,clone,1
org.apache.phoenix.expression.ProjectedColumnExpression,getColumns,1
org.apache.phoenix.expression.ProjectedColumnExpression,&lt;init&gt;,1
org.apache.phoenix.expression.RowValueConstructorExpression,&lt;init&gt;,1
org.apache.phoenix.expression.aggregator.Aggregators,getAggregators,1
org.apache.phoenix.expression.aggregator.Aggregators,getFunctions,1
org.apache.phoenix.expression.aggregator.DistinctValueWithCountServerAggregator,NOVALUE,1
org.apache.phoenix.expression.aggregator.FirstLastValueServerAggregator,init,1
org.apache.phoenix.expression.aggregator.FirstLastValueServerAggregator,toString,1
org.apache.phoenix.expression.aggregator.PercentRankClientAggregator,&lt;init&gt;,1
org.apache.phoenix.expression.aggregator.PercentileClientAggregator,&lt;init&gt;,1
org.apache.phoenix.expression.aggregator.PercentileClientAggregator,evaluate,1
org.apache.phoenix.expression.aggregator.PercentileDiscClientAggregator,&lt;init&gt;,1
org.apache.phoenix.expression.aggregator.ServerAggregators,&lt;init&gt;,1
org.apache.phoenix.expression.function.BsonValueFunction,evaluate,1
org.apache.phoenix.expression.function.CoalesceFunction,&lt;init&gt;,1
org.apache.phoenix.expression.function.DecodeViewIndexIdFunction,&lt;init&gt;,1
org.apache.phoenix.expression.function.PhoenixRowTimestampFunction,&lt;init&gt;,1
org.apache.phoenix.expression.function.RTrimFunction$1,getKeyRange,1
org.apache.phoenix.expression.function.RoundDecimalExpression,&lt;init&gt;,1
org.apache.phoenix.expression.function.RoundTimestampExpression,create,1
org.apache.phoenix.expression.function.ToCharFunction,&lt;init&gt;,1
org.apache.phoenix.expression.function.ToDateFunction,equals,1
org.apache.phoenix.expression.function.ToNumberFunction,&lt;init&gt;,1
org.apache.phoenix.expression.function.UDFExpression,equals,1
org.apache.phoenix.expression.visitor.CloneExpressionVisitor,visitLeave,1
org.apache.phoenix.expression.visitor.ReplaceArrayFunctionExpressionVisitor,&lt;init&gt;,1
org.apache.phoenix.filter.RowKeyComparisonFilter,&lt;init&gt;,1
org.apache.phoenix.filter.RowKeyComparisonFilter$RowKeyTuple,setKey,1
org.apache.phoenix.filter.SkipScanFilter,getSlots,1
org.apache.phoenix.hbase.index.CapturingAbortable,abort,1
org.apache.phoenix.hbase.index.IndexRegionObserver,setFailDataTableUpdatesForTesting,1
org.apache.phoenix.hbase.index.IndexRegionObserver,setFailPostIndexUpdatesForTesting,1
org.apache.phoenix.hbase.index.IndexRegionObserver,setFailPreIndexUpdatesForTesting,1
org.apache.phoenix.hbase.index.IndexRegionObserver,setIgnoreWritingDeleteColumnsToIndex,1
org.apache.phoenix.hbase.index.IndexRegionObserver,doIndexWritesWithExceptions,1
org.apache.phoenix.hbase.index.IndexRegionObserver,applyOnePendingDeleteMutation,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$102,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1202,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1302,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1402,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1502,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1602,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1702,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$1802,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,access$802,1
org.apache.phoenix.hbase.index.IndexRegionObserver$BatchMutateContext,getOriginalMutations,1
org.apache.phoenix.hbase.index.IndexRegionSplitPolicy,getSplitPoint,1
org.apache.phoenix.hbase.index.builder.IndexBuildManager,&lt;init&gt;,1
org.apache.phoenix.hbase.index.covered.Batch,getKvs,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,getIndexedColumns,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,getTableName,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,&lt;init&gt;,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,setTable,1
org.apache.phoenix.hbase.index.covered.LocalTableState,setCurrentTimestamp,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getIndexColumnHints,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getPendingUpdate,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getTrackedColumns,1
org.apache.phoenix.hbase.index.covered.LocalTableState,setHints,1
org.apache.phoenix.hbase.index.covered.data.LazyValueGetter,getRowKey,1
org.apache.phoenix.hbase.index.covered.data.LazyValueGetter,&lt;init&gt;,1
org.apache.phoenix.hbase.index.covered.filter.ColumnTrackingNextLargestTimestampFilter,&lt;init&gt;,1
org.apache.phoenix.hbase.index.covered.update.ColumnReference,getFamily,1
org.apache.phoenix.hbase.index.covered.update.ColumnReference,getQualifier,1
org.apache.phoenix.hbase.index.covered.update.ColumnTracker,getColumns,1
org.apache.phoenix.hbase.index.exception.MultiIndexWriteFailureException,getFailedTables,1
org.apache.phoenix.hbase.index.exception.MultiIndexWriteFailureException,setFailedTables,1
org.apache.phoenix.hbase.index.exception.SingleIndexWriteFailureException,getMessage,1
org.apache.phoenix.hbase.index.parallel.TaskBatch,getTasks,1
org.apache.phoenix.hbase.index.scanner.FilteredKeyValueScanner,seekToNextUnfilteredKeyValue,1
org.apache.phoenix.hbase.index.scanner.ScannerBuilder,&lt;init&gt;,1
org.apache.phoenix.hbase.index.write.RecoveryIndexWriter,&lt;init&gt;,1
org.apache.phoenix.hbase.index.write.recovery.StoreFailuresInCachePolicy,&lt;init&gt;,1
org.apache.phoenix.index.CDCTableInfo,getCdcJsonColQualBytes,1
org.apache.phoenix.index.CDCTableInfo,getColumnInfoList,1
org.apache.phoenix.index.CDCTableInfo,getDataTableProjector,1
org.apache.phoenix.index.CDCTableInfo,getDefaultColumnFamily,1
org.apache.phoenix.index.CDCTableInfo,getIncludeScopes,1
org.apache.phoenix.index.CDCTableInfo,&lt;init&gt;,1
org.apache.phoenix.index.CDCTableInfo$CDCColumnInfo,getColumnFamily,1
org.apache.phoenix.index.CDCTableInfo$CDCColumnInfo,getColumnQualifier,1
org.apache.phoenix.index.CDCTableInfo$CDCColumnInfo,compareTo,1
org.apache.phoenix.index.GlobalIndexChecker$GlobalIndexScanner,NOVALUE,1
org.apache.phoenix.index.IndexMaintainer,initCachedState,1
org.apache.phoenix.index.IndexMaintainer,getAllColumns,1
org.apache.phoenix.index.IndexMaintainer,getDataEmptyKeyValueCF,1
org.apache.phoenix.index.IndexMaintainer,getIndexTableName,1
org.apache.phoenix.index.IndexMaintainer,getIndexWhereColumns,1
org.apache.phoenix.index.IndexMaintainer,getIndexedColumnInfo,1
org.apache.phoenix.index.IndexMaintainer,getIndexedColumns,1
org.apache.phoenix.index.IndexMaintainer,getViewIndexId,1
org.apache.phoenix.index.IndexMaintainer,buildUpdateMutation,1
org.apache.phoenix.index.IndexMaintainer$UDFParseNodeVisitor,getUdfParseNodes,1
org.apache.phoenix.index.PhoenixIndexBuilderHelper,serializeOnDupKeyIgnore,1
org.apache.phoenix.index.PhoenixIndexBuilderHelper,NOVALUE,1
org.apache.phoenix.index.PhoenixIndexCodec,initialize,1
org.apache.phoenix.index.PhoenixIndexFailurePolicyHelper,handleExceptionFromClient,1
org.apache.phoenix.index.PhoenixIndexMetaData,getAttributes,1
org.apache.phoenix.index.PhoenixIndexMetaData,&lt;init&gt;,1
org.apache.phoenix.iterate.BaseGroupedAggregatingResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.BaseResultIterators,getScans,1
org.apache.phoenix.iterate.BaseResultIterators,getIterators,1
org.apache.phoenix.iterate.BufferedQueue$BufferedSegmentQueue,clear,1
org.apache.phoenix.iterate.ChunkedResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.ChunkedResultIterator$ChunkedResultIteratorFactory,&lt;init&gt;,1
org.apache.phoenix.iterate.ClientHashAggregatingResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.ConcatResultIterator,toString,1
org.apache.phoenix.iterate.DefaultParallelScanGrouper,&lt;init&gt;,1
org.apache.phoenix.iterate.FilterAggregatingResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.FilterResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.LookAheadResultIterator,peek,1
org.apache.phoenix.iterate.MapReduceParallelScanGrouper,&lt;init&gt;,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,getCurrent,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,compareTo,1
org.apache.phoenix.iterate.MergeSortTopNResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.MergeSortTopNResultIterator,compare,1
org.apache.phoenix.iterate.OffsetResultIterator,getLastScannedTuple,1
org.apache.phoenix.iterate.OrderedResultIterator,next,1
org.apache.phoenix.iterate.ParallelScansCollector,getParallelScans,1
org.apache.phoenix.iterate.ParallelScansCollector,getRegionLocations,1
org.apache.phoenix.iterate.PhoenixQueues,newSizeBoundResultEntrySortedQueue,1
org.apache.phoenix.iterate.RegionScannerFactory$1,&lt;init&gt;,1
org.apache.phoenix.iterate.ScansWithRegionLocations,getRegionLocations,1
org.apache.phoenix.iterate.ScansWithRegionLocations,getScans,1
org.apache.phoenix.iterate.SequenceResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.SnapshotScanner,&lt;init&gt;,1
org.apache.phoenix.iterate.SpoolingResultIterator$InMemoryResultIterator,&lt;init&gt;,1
org.apache.phoenix.iterate.SpoolingResultIterator$OnDiskResultIterator,reachedEnd,1
org.apache.phoenix.iterate.TableSnapshotResultIterator,next,1
org.apache.phoenix.iterate.UnionResultIterators,getIterators,1
org.apache.phoenix.iterate.UnionResultIterators,getScans,1
org.apache.phoenix.iterate.UnionResultIterators,getSplits,1
org.apache.phoenix.jdbc.ConnectionInfo$Builder,setDoNotLogin,1
org.apache.phoenix.jdbc.ConnectionInfo$Builder,&lt;init&gt;,1
org.apache.phoenix.jdbc.DelegateConnection,&lt;init&gt;,1
org.apache.phoenix.jdbc.DelegatePreparedStatement,&lt;init&gt;,1
org.apache.phoenix.jdbc.DelegateResultSet,&lt;init&gt;,1
org.apache.phoenix.jdbc.DelegateStatement,&lt;init&gt;,1
org.apache.phoenix.jdbc.FailoverPhoenixConnection,&lt;init&gt;,1
org.apache.phoenix.jdbc.FailoverPhoenixContext,getProperties,1
org.apache.phoenix.jdbc.LoggingPhoenixPreparedStatement,&lt;init&gt;,1
org.apache.phoenix.jdbc.LoggingPhoenixStatement,&lt;init&gt;,1
org.apache.phoenix.jdbc.MasterConnectionInfo$Builder,&lt;init&gt;,1
org.apache.phoenix.jdbc.ParallelPhoenixConnection,getFutureConnection1,1
org.apache.phoenix.jdbc.ParallelPhoenixConnection,getFutureConnection2,1
org.apache.phoenix.jdbc.ParallelPhoenixContext,&lt;init&gt;,1
org.apache.phoenix.jdbc.ParallelPhoenixContext,getProperties,1
org.apache.phoenix.jdbc.ParallelPhoenixContext,NOVALUE,1
org.apache.phoenix.jdbc.ParallelPhoenixPreparedStatement,getStatement1,1
org.apache.phoenix.jdbc.ParallelPhoenixPreparedStatement,getStatement2,1
org.apache.phoenix.jdbc.ParallelPhoenixPreparedStatement,lambda$executeQuery$25,1
org.apache.phoenix.jdbc.ParallelPhoenixUtil,NOVALUE,1
org.apache.phoenix.jdbc.PhoenixConnection,incrementStatementExecutionCounter,1
org.apache.phoenix.jdbc.PhoenixConnection,commit,1
org.apache.phoenix.jdbc.PhoenixConnection,rollback,1
org.apache.phoenix.jdbc.PhoenixConnection,setAutoCommit,1
org.apache.phoenix.jdbc.PhoenixConnection,setAutoFlush,1
org.apache.phoenix.jdbc.PhoenixConnection,setReadOnly,1
org.apache.phoenix.jdbc.PhoenixConnection,setRunningUpgrade,1
org.apache.phoenix.jdbc.PhoenixConnection,getTableFromServerNoCache,1
org.apache.phoenix.jdbc.PhoenixConnection,getMutationState,1
org.apache.phoenix.jdbc.PhoenixConnection,getQueryServices,1
org.apache.phoenix.jdbc.PhoenixConnection,getScanners,1
org.apache.phoenix.jdbc.PhoenixConnection,close,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getConnection,1
org.apache.phoenix.jdbc.PhoenixHAAdminTool,lambda$run$0,1
org.apache.phoenix.jdbc.PhoenixHAExecutorServiceProvider,get,1
org.apache.phoenix.jdbc.PhoenixHAExecutorServiceProvider$MonitoredRunnable,access$102,1
org.apache.phoenix.jdbc.PhoenixHAExecutorServiceProvider$MonitoredRunnable,access$302,1
org.apache.phoenix.jdbc.PhoenixHAGroupMetrics,getAllMetrics,1
org.apache.phoenix.jdbc.PhoenixPrefetchedResultSet,&lt;init&gt;,1
org.apache.phoenix.jdbc.PhoenixPreparedStatement,getParameters,1
org.apache.phoenix.jdbc.PhoenixResultSet,getContext,1
org.apache.phoenix.jdbc.PhoenixResultSet,getCurrentRow,1
org.apache.phoenix.jdbc.PhoenixResultSet,getStatement,1
org.apache.phoenix.jdbc.PhoenixResultSet,&lt;init&gt;,1
org.apache.phoenix.jdbc.PhoenixResultSet,next,1
org.apache.phoenix.jdbc.PhoenixResultSetMetaData,&lt;init&gt;,1
org.apache.phoenix.jdbc.PhoenixStatement,getConnection,1
org.apache.phoenix.jdbc.PhoenixStatement,getLocalCalendar,1
org.apache.phoenix.jdbc.PhoenixStatement,&lt;init&gt;,1
org.apache.phoenix.jdbc.RPCConnectionInfo$Builder,&lt;init&gt;,1
org.apache.phoenix.job.JobManager$InstrumentedJobFutureTask,run,1
org.apache.phoenix.join.HashCacheFactory$HashCacheImpl,&lt;init&gt;,1
org.apache.phoenix.join.HashCacheFactory$HashCacheImpl,toString,1
org.apache.phoenix.join.HashJoinInfo,earlyEvaluation,1
org.apache.phoenix.join.HashJoinInfo,getFieldPositions,1
org.apache.phoenix.join.HashJoinInfo,getJoinExpressions,1
org.apache.phoenix.join.HashJoinInfo,getJoinIds,1
org.apache.phoenix.join.HashJoinInfo,getJoinTypes,1
org.apache.phoenix.join.HashJoinInfo,getSchemas,1
org.apache.phoenix.log.QueryLoggerDisruptor,close,1
org.apache.phoenix.log.QueryLoggerDisruptor,&lt;init&gt;,1
org.apache.phoenix.log.TableLogWriter,close,1
org.apache.phoenix.log.TableLogWriter,buildUpsertStatement,1
org.apache.phoenix.mapreduce.AbstractBulkLoadTool,parseOptions,1
org.apache.phoenix.mapreduce.AbstractBulkLoadTool,run,1
org.apache.phoenix.mapreduce.AbstractBulkLoadTool,loadData,1
org.apache.phoenix.mapreduce.FormatToBytesWritableMapper,initColumnIndexes,1
org.apache.phoenix.mapreduce.FormatToBytesWritableMapper,map,1
org.apache.phoenix.mapreduce.FormatToKeyValueReducer,initColumnsMap,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat,configureCompression,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat,configureIncrementalLoad,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat$1,write,1
org.apache.phoenix.mapreduce.OrphanViewTool,NOVALUE,1
org.apache.phoenix.mapreduce.OrphanViewTool,parseOptions,1
org.apache.phoenix.mapreduce.OrphanViewTool$Key,equals,1
org.apache.phoenix.mapreduce.OrphanViewTool$Table,NOVALUE,1
org.apache.phoenix.mapreduce.PhoenixInputFormat,getQueryPlan,1
org.apache.phoenix.mapreduce.PhoenixInputSplit,getScans,1
org.apache.phoenix.mapreduce.PhoenixInputSplit,&lt;init&gt;,1
org.apache.phoenix.mapreduce.PhoenixMultiViewInputSplit,getViewInfoTrackerList,1
org.apache.phoenix.mapreduce.PhoenixMultiViewInputSplit,&lt;init&gt;,1
org.apache.phoenix.mapreduce.PhoenixRecordWritable,&lt;init&gt;,1
org.apache.phoenix.mapreduce.PhoenixTTLTool,parseOptions,1
org.apache.phoenix.mapreduce.bulkload.TableRowkeyPair,compareTo,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRef,getConfiguration,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRef,setConfiguration,1
org.apache.phoenix.mapreduce.index.DirectHTableWriter,&lt;init&gt;,1
org.apache.phoenix.mapreduce.index.IndexScrutinyMapperForTest$ScrutinyTestClock,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTableOutput,writeJobResults,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTableOutput,queryMetadata,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool,getJobs,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool,parseOptions,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool,run,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTool$JobFactory,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexTool,validateTimeRange,1
org.apache.phoenix.mapreduce.index.IndexTool,populateIndexToolAttributes,1
org.apache.phoenix.mapreduce.index.IndexTool,parseOptions,1
org.apache.phoenix.mapreduce.index.IndexTool$IndexDisableLoggingType,toBytes,1
org.apache.phoenix.mapreduce.index.IndexTool$IndexVerifyType,toBytes,1
org.apache.phoenix.mapreduce.index.IndexToolUtil,updateIndexState,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,getWaitMoreTime,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,parseOptions,1
org.apache.phoenix.mapreduce.index.IndexUpgradeTool,run,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRepository$IndexVerificationOutputRowIterator,&lt;init&gt;,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow,getActualValue,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow,getDataTableRowKey,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow,getExpectedValue,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow,getIndexTableRowKey,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow,getPhaseValue,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow$IndexVerificationOutputRowBuilder,setActualValue,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow$IndexVerificationOutputRowBuilder,setDataTableRowKey,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow$IndexVerificationOutputRowBuilder,setExpectedValue,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow$IndexVerificationOutputRowBuilder,setIndexTableRowKey,1
org.apache.phoenix.mapreduce.index.IndexVerificationOutputRow$IndexVerificationOutputRowBuilder,setPhaseValue,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,getColumnMetadata,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,getValues,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,setColumnMetadata,1
org.apache.phoenix.mapreduce.index.PhoenixIndexDBWritable,setValues,1
org.apache.phoenix.mapreduce.index.PhoenixIndexImportDirectReducer,updateCounters,1
org.apache.phoenix.mapreduce.index.automation.PhoenixMRJobCallable,&lt;init&gt;,1
org.apache.phoenix.mapreduce.index.automation.YarnApplication$finalStatus,NOVALUE,1
org.apache.phoenix.mapreduce.index.automation.YarnApplication$state,NOVALUE,1
org.apache.phoenix.mapreduce.transform.PhoenixTransformRepairMapper,cleanup,1
org.apache.phoenix.mapreduce.transform.TransformTool,configureJob,1
org.apache.phoenix.mapreduce.transform.TransformTool,populateTransformToolAttributesAndValidate,1
org.apache.phoenix.mapreduce.transform.TransformTool,parseOptions,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataNonPkColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getDataPkColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getIndexColNames,1
org.apache.phoenix.mapreduce.util.IndexColumnNames,getIndexPkColNames,1
org.apache.phoenix.memory.ChildMemoryManager,access$114,1
org.apache.phoenix.memory.ChildMemoryManager,access$122,1
org.apache.phoenix.memory.ChildMemoryManager,&lt;init&gt;,1
org.apache.phoenix.memory.GlobalMemoryManager,&lt;init&gt;,1
org.apache.phoenix.memory.GlobalMemoryManager$GlobalMemoryChunk,&lt;init&gt;,1
org.apache.phoenix.monitoring.CombinableMetric$NoOpRequestMetric,clone,1
org.apache.phoenix.monitoring.CombinableMetricImpl,clone,1
org.apache.phoenix.monitoring.HistogramDistributionImpl,getRangeDistributionMap,1
org.apache.phoenix.monitoring.HistogramDistributionImpl,&lt;init&gt;,1
org.apache.phoenix.monitoring.LatencyHistogram,NOVALUE,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getCommitTimeForMutations,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getDeleteBatchFailedCounter,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getDeleteBatchFailedSize,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getDeleteMutationSqlCounterSuccess,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getDeleteMutationsSizeBytes,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getMutationBatchCounter,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getNumFailedMutations,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getNumMutations,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getNumOfIndexCommitFailedMutations,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getTotalCommitTimeForAtomicUpserts,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getTotalCommitTimeForDeletes,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getTotalCommitTimeForUpserts,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getTotalMutationsSizeBytes,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getUpsertBatchFailedCounter,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getUpsertBatchFailedSize,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getUpsertMutationSqlCounterSuccess,1
org.apache.phoenix.monitoring.MutationMetricQueue$MutationMetric,getUpsertMutationsSizeBytes,1
org.apache.phoenix.monitoring.RangeHistogram,getRanges,1
org.apache.phoenix.monitoring.RangeHistogram,&lt;init&gt;,1
org.apache.phoenix.monitoring.ReadMetricQueue,getScanMetricsHolderList,1
org.apache.phoenix.monitoring.ScanMetricsHolder,getScanMetricMap,1
org.apache.phoenix.monitoring.ScanMetricsHolder,setScanMetricMap,1
org.apache.phoenix.monitoring.ScanMetricsHolder,getInstance,1
org.apache.phoenix.monitoring.SizeHistogram,NOVALUE,1
org.apache.phoenix.monitoring.TableClientMetrics,getMetricRegistry,1
org.apache.phoenix.monitoring.TableHistograms,getDeleteLatencyHisto,1
org.apache.phoenix.monitoring.TableHistograms,getDeleteSizeHisto,1
org.apache.phoenix.monitoring.TableHistograms,getPointLookupLatencyHisto,1
org.apache.phoenix.monitoring.TableHistograms,getPointLookupSizeHisto,1
org.apache.phoenix.monitoring.TableHistograms,getQueryLatencyHisto,1
org.apache.phoenix.monitoring.TableHistograms,getQuerySizeHisto,1
org.apache.phoenix.monitoring.TableHistograms,getRangeScanLatencyHisto,1
org.apache.phoenix.monitoring.TableHistograms,getRangeScanSizeHisto,1
org.apache.phoenix.monitoring.TableHistograms,getUpsertLatencyHisto,1
org.apache.phoenix.monitoring.TableHistograms,getUpsertSizeHisto,1
org.apache.phoenix.monitoring.TableMetricsManager,setInstance,1
org.apache.phoenix.monitoring.TableMetricsManager,getInstance,1
org.apache.phoenix.monitoring.connectionqueryservice.ConnectionQueryServicesMetricsManager,&lt;init&gt;,1
org.apache.phoenix.optimize.Cost,compareTo,1
org.apache.phoenix.parse.AddColumnStatement,getColumnDefs,1
org.apache.phoenix.parse.AddColumnStatement,getIndexes,1
org.apache.phoenix.parse.AddJarsStatement,getJarPaths,1
org.apache.phoenix.parse.AddJarsStatement,&lt;init&gt;,1
org.apache.phoenix.parse.AlterSessionStatement,getProps,1
org.apache.phoenix.parse.AlterSessionStatement,&lt;init&gt;,1
org.apache.phoenix.parse.AndRewriterBooleanParseNodeVisitor,&lt;init&gt;,1
org.apache.phoenix.parse.BindParseNode,&lt;init&gt;,1
org.apache.phoenix.parse.ChangePermsStatement,getPermsList,1
org.apache.phoenix.parse.CreateCDCStatement,getIncludeScopes,1
org.apache.phoenix.parse.CreateCDCStatement,&lt;init&gt;,1
org.apache.phoenix.parse.CreateIndexStatement,getIncludeColumns,1
org.apache.phoenix.parse.CreateIndexStatement,getSplitNodes,1
org.apache.phoenix.parse.CreateIndexStatement,getUdfParseNodes,1
org.apache.phoenix.parse.CreateIndexStatement,&lt;init&gt;,1
org.apache.phoenix.parse.CreateTableStatement,getFamilyCQCounters,1
org.apache.phoenix.parse.CreateTableStatement,getSplitNodes,1
org.apache.phoenix.parse.DMLStatement,getUdfParseNodes,1
org.apache.phoenix.parse.DMLStatement,&lt;init&gt;,1
org.apache.phoenix.parse.DecodeViewIndexIdParseNode,&lt;init&gt;,1
org.apache.phoenix.parse.DropColumnStatement,getColumnRefs,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionArgInfo,&lt;init&gt;,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionArgInfo,getAllowedTypes,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getArgs,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getDerivedFunctions,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getFuncCtor,1
org.apache.phoenix.parse.FunctionParseNode$BuiltInFunctionInfo,getNodeCtor,1
org.apache.phoenix.parse.InListParseNode,&lt;init&gt;,1
