class,count
org.apache.cassandra.cql3.CQL3Type$UserDefined,1
org.apache.cassandra.cql3.Constants$Literal,1
org.apache.cassandra.cql3.Constants$Marker,1
org.apache.cassandra.cql3.CqlLexer,1
org.apache.cassandra.cql3.CqlParser,1
org.apache.cassandra.cql3.Lists$DelayedValue,1
org.apache.cassandra.cql3.Lists$Literal,1
org.apache.cassandra.cql3.Lists$Marker,1
org.apache.cassandra.cql3.Lists$SetterByIndex,1
org.apache.cassandra.cql3.Maps$DelayedValue,1
org.apache.cassandra.cql3.Maps$Marker,1
org.apache.cassandra.cql3.Maps$SetterByKey,1
org.apache.cassandra.cql3.Operation,1
org.apache.cassandra.cql3.ResultSet$ResultMetadata,1
org.apache.cassandra.cql3.RoleName,1
org.apache.cassandra.cql3.Sets$DelayedValue,1
org.apache.cassandra.cql3.Sets$Literal,1
org.apache.cassandra.cql3.Sets$Marker,1
org.apache.cassandra.cql3.SingleColumnRelation,1
org.apache.cassandra.cql3.TokenRelation,1
org.apache.cassandra.cql3.Tuples$InMarker,1
org.apache.cassandra.cql3.Tuples$Literal,1
org.apache.cassandra.cql3.UntypedResultSet$Row,1
org.apache.cassandra.cql3.UserTypes$Marker,1
org.apache.cassandra.cql3.UserTypes$Value,1
org.apache.cassandra.cql3.conditions.Conditions,1
org.apache.cassandra.cql3.functions.FunctionCall$Raw,1
org.apache.cassandra.cql3.functions.FunctionResolver,1
org.apache.cassandra.cql3.functions.JavaBasedUDFunction$EcjTargetClassLoader,1
org.apache.cassandra.cql3.functions.TimeFcts,1
org.apache.cassandra.cql3.functions.UDFByteCodeVerifier$ExecuteImplVisitor,1
org.apache.cassandra.cql3.functions.types.DataType$CollectionType,1
org.apache.cassandra.cql3.functions.types.TypeCodec,1
org.apache.cassandra.cql3.functions.types.TypeCodec$BooleanCodec,1
org.apache.cassandra.cql3.functions.types.TypeCodec$CustomCodec,1
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$EQRestriction,1
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$InRestrictionWithMarker,1
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$InRestrictionWithValues,1
org.apache.cassandra.cql3.restrictions.MultiColumnRestriction$NotNullRestriction,1
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$EQRestriction,1
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$InRestrictionWithMarker,1
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$InRestrictionWithValues,1
org.apache.cassandra.cql3.restrictions.SingleColumnRestriction$LikeRestriction,1
org.apache.cassandra.cql3.restrictions.TokenRestriction$EQRestriction,1
org.apache.cassandra.cql3.selection.ElementsSelector$ElementSelector,1
org.apache.cassandra.cql3.selection.ElementsSelector$SliceSelector,1
org.apache.cassandra.cql3.selection.Selectable$BetweenParenthesesOrWithTuple,1
org.apache.cassandra.cql3.selection.Selectable$BetweenParenthesesOrWithTuple$Raw,1
org.apache.cassandra.cql3.selection.Selectable$WithCast,1
org.apache.cassandra.cql3.selection.Selectable$WithElementSelection,1
org.apache.cassandra.cql3.selection.Selectable$WithFunction$Raw,1
org.apache.cassandra.cql3.selection.Selectable$WithList,1
org.apache.cassandra.cql3.selection.Selectable$WithList$Raw,1
org.apache.cassandra.cql3.selection.Selectable$WithMapOrUdt,1
org.apache.cassandra.cql3.selection.Selectable$WithMapOrUdt$Raw,1
org.apache.cassandra.cql3.selection.Selectable$WithSet,1
org.apache.cassandra.cql3.selection.Selectable$WithSet$Raw,1
org.apache.cassandra.cql3.selection.Selection$SelectionWithProcessing$1,1
org.apache.cassandra.cql3.selection.SimpleSelector,1
