class,method_name,count
org.apache.catalina.tribes.ChannelException$FaultyMember,getMember,1
org.apache.catalina.tribes.Member,NOVALUE,1
org.apache.catalina.tribes.UniqueId,getBytes,1
org.apache.catalina.tribes.UniqueId,&lt;init&gt;,1
org.apache.catalina.tribes.group.ChannelCoordinator,getClusterReceiver,1
org.apache.catalina.tribes.group.ChannelCoordinator,getMembershipService,1
org.apache.catalina.tribes.group.ChannelCoordinator,setClusterReceiver,1
org.apache.catalina.tribes.group.ChannelCoordinator,setClusterSender,1
org.apache.catalina.tribes.group.ChannelCoordinator,setMembershipService,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,getChannel,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,getNext,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,getPrevious,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,setChannel,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,setNext,1
org.apache.catalina.tribes.group.ChannelInterceptorBase,setPrevious,1
org.apache.catalina.tribes.group.GroupChannel,setHeartbeatSleeptime,1
org.apache.catalina.tribes.group.GroupChannel,setHeartbeat,1
org.apache.catalina.tribes.group.GroupChannel,setJmxEnabled,1
org.apache.catalina.tribes.group.GroupChannel,setOptionCheck,1
org.apache.catalina.tribes.group.GroupChannel,addInterceptor,1
org.apache.catalina.tribes.group.GroupChannel,NOVALUE,1
org.apache.catalina.tribes.group.GroupChannel$HeartbeatRunnable,&lt;init&gt;,1
org.apache.catalina.tribes.group.Response,getSource,1
org.apache.catalina.tribes.group.Response,&lt;init&gt;,1
org.apache.catalina.tribes.group.Response,setSource,1
org.apache.catalina.tribes.group.RpcChannel,setReplyMessageOptions,1
org.apache.catalina.tribes.group.RpcChannel,getChannel,1
org.apache.catalina.tribes.group.RpcChannel,getRpcId,1
org.apache.catalina.tribes.group.RpcChannel,setChannel,1
org.apache.catalina.tribes.group.RpcChannel,setRpcId,1
org.apache.catalina.tribes.group.RpcChannel$RpcCollectorKey,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor,setLogInterval,1
org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor,getDomain,1
org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor,setDomain,1
org.apache.catalina.tribes.group.interceptors.EncryptInterceptor$BaseEncryptionManager,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,setExpire,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,setMaxSize,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor,NOVALUE,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor$FragCollection,assemble,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor$FragCollection,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor$FragKey,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.GzipInterceptor,setCompressionMinSize,1
org.apache.catalina.tribes.group.interceptors.GzipInterceptor,setInterval,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setKeepAliveTime,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setMaxQueueSize,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setAlwaysSend,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setMaxSpareThreads,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setMaxThreads,1
org.apache.catalina.tribes.group.interceptors.MessageDispatchInterceptor,setUseDeepClone,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator,processCoordMessage,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationEvent,getInterceptor,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationEvent,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getBuffer,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getHeader,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getLeader,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getMembers,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getSource,1
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator$CoordinationMessage,getType,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor,setExpire,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor,setForwardExpired,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor,setMaxQueue,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder,getMessage,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder,getNext,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder,setMessage,1
org.apache.catalina.tribes.group.interceptors.OrderInterceptor$MessageOrder,setNext,1
org.apache.catalina.tribes.group.interceptors.SimpleCoordinator,getView,1
org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor,getLocalMember,1
org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor,setLocalMember,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,setConnectTimeout,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,setReadTestTimeout,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,setPerformReadTest,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,setPerformSendTest,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,setRemoveSuspectsTimeout,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,NOVALUE,1
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,setInterval,1
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,setStaticOnly,1
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,setUseThread,1
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,NOVALUE,1
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor$PingThread,&lt;init&gt;,1
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,setInterval,1
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,getMsgRxCnt,1
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,getMsgTxCnt,1
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor,getMsgTxErr,1
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor$MapEntry,msg,1
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor$MapEntry,&lt;init&gt;,1
org.apache.catalina.tribes.io.BufferPool,setMaxSize,1
org.apache.catalina.tribes.io.BufferPool,getBufferPool,1
org.apache.catalina.tribes.io.ChannelData,setTimestamp,1
org.apache.catalina.tribes.io.ChannelData,setOptions,1
org.apache.catalina.tribes.io.ChannelData,getAddress,1
org.apache.catalina.tribes.io.ChannelData,getMessage,1
org.apache.catalina.tribes.io.ChannelData,getUniqueId,1
org.apache.catalina.tribes.io.ChannelData,setAddress,1
org.apache.catalina.tribes.io.ChannelData,setMessage,1
org.apache.catalina.tribes.io.ChannelData,setUniqueId,1
org.apache.catalina.tribes.io.ReplicationStream,&lt;init&gt;,1
org.apache.catalina.tribes.io.XByteBuffer,extractDataPackage,1
org.apache.catalina.tribes.io.XByteBuffer,trim,1
org.apache.catalina.tribes.io.XByteBuffer,clear,1
org.apache.catalina.tribes.io.XByteBuffer,reset,1
org.apache.catalina.tribes.io.XByteBuffer,setDiscard,1
org.apache.catalina.tribes.io.XByteBuffer,setLength,1
org.apache.catalina.tribes.io.XByteBuffer,getBytesDirect,1
org.apache.catalina.tribes.membership.Constants,main,1
org.apache.catalina.tribes.membership.McastService,getDomain,1
org.apache.catalina.tribes.membership.McastService,getLocalMember,1
org.apache.catalina.tribes.membership.McastService,getMembershipProvider,1
org.apache.catalina.tribes.membership.McastService,getPayload,1
org.apache.catalina.tribes.membership.McastService,setDomain,1
org.apache.catalina.tribes.membership.McastService,setPayload,1
org.apache.catalina.tribes.membership.McastService,setProperties,1
org.apache.catalina.tribes.membership.McastServiceImpl,setRecoverySleepTime,1
org.apache.catalina.tribes.membership.McastServiceImpl,setRecoveryCounter,1
org.apache.catalina.tribes.membership.McastServiceImpl,setRecoveryEnabled,1
org.apache.catalina.tribes.membership.McastServiceImpl,getChannel,1
org.apache.catalina.tribes.membership.McastServiceImpl,setChannel,1
org.apache.catalina.tribes.membership.McastServiceImpl$ReceiverThread,&lt;init&gt;,1
org.apache.catalina.tribes.membership.McastServiceImpl$RecoveryThread,&lt;init&gt;,1
org.apache.catalina.tribes.membership.McastServiceImpl$RecoveryThread,run,1
org.apache.catalina.tribes.membership.McastServiceImpl$SenderThread,&lt;init&gt;,1
org.apache.catalina.tribes.membership.MemberImpl,setServiceStartTime,1
org.apache.catalina.tribes.membership.MemberImpl,getData,1
org.apache.catalina.tribes.membership.MemberImpl,setHost,1
org.apache.catalina.tribes.membership.MemberImpl,getPort,1
org.apache.catalina.tribes.membership.MemberImpl,getSecurePort,1
org.apache.catalina.tribes.membership.MemberImpl,getUdpPort,1
org.apache.catalina.tribes.membership.Membership,getMembers,1
org.apache.catalina.tribes.membership.Membership,&lt;init&gt;,1
org.apache.catalina.tribes.membership.Membership,clone,1
org.apache.catalina.tribes.membership.Membership$MbrEntry,getMember,1
org.apache.catalina.tribes.membership.Membership$MbrEntry,&lt;init&gt;,1
org.apache.catalina.tribes.membership.MembershipProviderBase,setMembershipService,1
org.apache.catalina.tribes.membership.MembershipServiceBase,getChannel,1
org.apache.catalina.tribes.membership.MembershipServiceBase,getProperties,1
org.apache.catalina.tribes.membership.MembershipServiceBase,setChannel,1
org.apache.catalina.tribes.membership.MembershipServiceBase,setProperties,1
org.apache.catalina.tribes.membership.StaticMembershipProvider,start,1
org.apache.catalina.tribes.membership.StaticMembershipProvider,stop,1
org.apache.catalina.tribes.membership.StaticMembershipProvider,setChannel,1
org.apache.catalina.tribes.membership.StaticMembershipProvider,setStaticMembers,1
org.apache.catalina.tribes.membership.StaticMembershipProvider$MemberMessage,toString,1
org.apache.catalina.tribes.membership.StaticMembershipProvider$MemberMessage,getMember,1
org.apache.catalina.tribes.membership.StaticMembershipProvider$MemberMessage,getMembershipId,1
org.apache.catalina.tribes.membership.StaticMembershipProvider$MemberMessage,setMember,1
org.apache.catalina.tribes.membership.StaticMembershipProvider$PingThread,&lt;init&gt;,1
org.apache.catalina.tribes.membership.StaticMembershipService,getLocalMember,1
org.apache.catalina.tribes.membership.StaticMembershipService,getMembershipProvider,1
org.apache.catalina.tribes.membership.StaticMembershipService,getStaticMembers,1
org.apache.catalina.tribes.membership.StaticMembershipService,setLocalMember,1
org.apache.catalina.tribes.membership.StaticMembershipService,setProperties,1
org.apache.catalina.tribes.membership.cloud.AbstractStreamProvider,NOVALUE,1
org.apache.catalina.tribes.membership.cloud.CertificateStreamProvider,&lt;init&gt;,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,getLocalMember,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,getMembershipProvider,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,setDomain,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,setMembershipProvider,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,setPayload,1
org.apache.catalina.tribes.membership.cloud.CloudMembershipService,NOVALUE,1
org.apache.catalina.tribes.membership.cloud.DNSMembershipProvider,accept,1
org.apache.catalina.tribes.membership.cloud.DNSMembershipProvider,fetchMembers,1
org.apache.catalina.tribes.membership.cloud.InsecureStreamProvider,&lt;init&gt;,1
org.apache.catalina.tribes.membership.cloud.TokenStreamProvider,&lt;init&gt;,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,setAccessTimeout,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,breakdown,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,setChannelSendOptions,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,transferState,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,&lt;init&gt;,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,getChannel,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,getExternalLoaders,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,getMapContextName,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,getRpcChannel,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,setExternalLoaders,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapEntry,getBackupNodes,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapEntry,getPrimary,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapEntry,setBackupNodes,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapEntry,setPrimary,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,toString,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getBackupNodes,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getDiffValue,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getKeyData,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getMapId,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getPrimary,1
org.apache.catalina.tribes.tipis.AbstractReplicatedMap$MapMessage,getValueData,1
org.apache.catalina.tribes.transport.AbstractRxTask,setOptions,1
org.apache.catalina.tribes.transport.AbstractRxTask,setUseBufferPool,1
org.apache.catalina.tribes.transport.AbstractRxTask,getTaskPool,1
org.apache.catalina.tribes.transport.AbstractRxTask,setTaskPool,1
org.apache.catalina.tribes.transport.AbstractSender,setConnectTime,1
org.apache.catalina.tribes.transport.AbstractSender,setKeepAliveTime,1
org.apache.catalina.tribes.transport.AbstractSender,setTimeout,1
org.apache.catalina.tribes.transport.AbstractSender,setAttempt,1
org.apache.catalina.tribes.transport.AbstractSender,setDirectBuffer,1
org.apache.catalina.tribes.transport.AbstractSender,setKeepAliveCount,1
org.apache.catalina.tribes.transport.AbstractSender,setMaxRetryAttempts,1
org.apache.catalina.tribes.transport.AbstractSender,setOoBInline,1
org.apache.catalina.tribes.transport.AbstractSender,setPort,1
org.apache.catalina.tribes.transport.AbstractSender,setRequestCount,1
org.apache.catalina.tribes.transport.AbstractSender,setRxBufSize,1
org.apache.catalina.tribes.transport.AbstractSender,setSoKeepAlive,1
org.apache.catalina.tribes.transport.AbstractSender,setSoLingerOn,1
org.apache.catalina.tribes.transport.AbstractSender,setSoLingerTime,1
org.apache.catalina.tribes.transport.AbstractSender,setSoReuseAddress,1
org.apache.catalina.tribes.transport.AbstractSender,setSoTrafficClass,1
org.apache.catalina.tribes.transport.AbstractSender,setTcpNoDelay,1
org.apache.catalina.tribes.transport.AbstractSender,setThrowOnFailedAck,1
org.apache.catalina.tribes.transport.AbstractSender,setTxBufSize,1
org.apache.catalina.tribes.transport.AbstractSender,setUdpBased,1
org.apache.catalina.tribes.transport.AbstractSender,setUdpPort,1
org.apache.catalina.tribes.transport.AbstractSender,setUdpRxBufSize,1
org.apache.catalina.tribes.transport.AbstractSender,setUdpTxBufSize,1
org.apache.catalina.tribes.transport.AbstractSender,getAddress,1
org.apache.catalina.tribes.transport.AbstractSender,getDestination,1
org.apache.catalina.tribes.transport.AbstractSender,setAddress,1
org.apache.catalina.tribes.transport.PooledSender,setMaxWait,1
org.apache.catalina.tribes.transport.PooledSender,setPoolSize,1
org.apache.catalina.tribes.transport.PooledSender$SenderQueue,setLimit,1
org.apache.catalina.tribes.transport.ReceiverBase,setMaxIdleTime,1
org.apache.catalina.tribes.transport.ReceiverBase,setSelectorTimeout,1
org.apache.catalina.tribes.transport.ReceiverBase,setAutoBind,1
org.apache.catalina.tribes.transport.ReceiverBase,setDaemon,1
org.apache.catalina.tribes.transport.ReceiverBase,setDirect,1
org.apache.catalina.tribes.transport.ReceiverBase,setMaxTasks,1
org.apache.catalina.tribes.transport.ReceiverBase,setMaxThreads,1
org.apache.catalina.tribes.transport.ReceiverBase,setMinTasks,1
org.apache.catalina.tribes.transport.ReceiverBase,setMinThreads,1
org.apache.catalina.tribes.transport.ReceiverBase,setOoBInline,1
org.apache.catalina.tribes.transport.ReceiverBase,setPort,1
org.apache.catalina.tribes.transport.ReceiverBase,setRxBufSize,1
org.apache.catalina.tribes.transport.ReceiverBase,setSecurePort,1
org.apache.catalina.tribes.transport.ReceiverBase,setSoKeepAlive,1
org.apache.catalina.tribes.transport.ReceiverBase,setSoLingerOn,1
org.apache.catalina.tribes.transport.ReceiverBase,setSoLingerTime,1
org.apache.catalina.tribes.transport.ReceiverBase,setSoReuseAddress,1
org.apache.catalina.tribes.transport.ReceiverBase,setSoTrafficClass,1
org.apache.catalina.tribes.transport.ReceiverBase,setTcpNoDelay,1
org.apache.catalina.tribes.transport.ReceiverBase,setTimeout,1
org.apache.catalina.tribes.transport.ReceiverBase,setTxBufSize,1
org.apache.catalina.tribes.transport.ReceiverBase,setUdpPort,1
org.apache.catalina.tribes.transport.ReceiverBase,setUdpRxBufSize,1
org.apache.catalina.tribes.transport.ReceiverBase,setUdpTxBufSize,1
org.apache.catalina.tribes.transport.ReceiverBase,setUseBufferPool,1
org.apache.catalina.tribes.transport.ReceiverBase,getBind,1
org.apache.catalina.tribes.transport.ReceiverBase,getChannel,1
org.apache.catalina.tribes.transport.ReceiverBase,getTaskPool,1
org.apache.catalina.tribes.transport.ReceiverBase,setBind,1
org.apache.catalina.tribes.transport.ReceiverBase,setChannel,1
org.apache.catalina.tribes.transport.ReceiverBase,setPool,1
org.apache.catalina.tribes.transport.ReplicationTransmitter,getChannel,1
org.apache.catalina.tribes.transport.ReplicationTransmitter,getTransport,1
org.apache.catalina.tribes.transport.ReplicationTransmitter,setChannel,1
org.apache.catalina.tribes.transport.ReplicationTransmitter,setTransport,1
org.apache.catalina.tribes.transport.ReplicationTransmitter,NOVALUE,1
org.apache.catalina.tribes.transport.RxTaskPool,setMaxTasks,1
org.apache.catalina.tribes.transport.RxTaskPool,setMinTasks,1
org.apache.catalina.tribes.transport.RxTaskPool,stop,1
org.apache.catalina.tribes.transport.nio.NioReplicationTask,setRxBufSize,1
org.apache.catalina.tribes.transport.nio.NioReplicationTask,&lt;init&gt;,1
org.apache.catalina.tribes.transport.nio.NioSender,completeConnect,1
org.apache.catalina.tribes.transport.nio.NioSender,connect,1
org.apache.catalina.tribes.transport.nio.NioSender,disconnect,1
org.apache.catalina.tribes.transport.nio.NioSender,setComplete,1
org.apache.catalina.tribes.transport.nio.NioSender,getMessage,1
org.apache.catalina.tribes.transport.nio.ParallelNioSender,&lt;init&gt;,1
org.apache.catalina.tribes.transport.nio.ParallelNioSender,NOVALUE,1
org.apache.catalina.users.DataSourceUserDatabase,modifiedGroup,1
org.apache.catalina.users.DataSourceUserDatabase,modifiedRole,1
org.apache.catalina.users.DataSourceUserDatabase,modifiedUser,1
org.apache.catalina.users.DataSourceUserDatabase,setReadonly,1
org.apache.catalina.users.DataSourceUserDatabase,&lt;init&gt;,1
org.apache.catalina.users.DataSourceUserDatabase,saveInternal,1
org.apache.catalina.users.GenericGroup,getUserDatabase,1
org.apache.catalina.users.GenericRole,getUserDatabase,1
org.apache.catalina.users.GenericUser,getUserDatabase,1
org.apache.catalina.users.MemoryUserDatabase,setReadonly,1
org.apache.catalina.users.MemoryUserDatabase,setWatchSource,1
org.apache.catalina.util.DOMWriter,print,1
org.apache.catalina.util.LifecycleBase,setThrowOnFailure,1
org.apache.catalina.util.LifecycleBase,getState,1
org.apache.catalina.util.LifecycleMBeanBase,getObjectName,1
org.apache.catalina.util.RateLimiterBase,setDuration,1
org.apache.catalina.util.RateLimiterBase,setRequests,1
org.apache.catalina.util.SessionIdGeneratorBase,&lt;init&gt;,1
org.apache.catalina.util.Strftime,NOVALUE,1
org.apache.catalina.util.TimeBucketCounterBase,&lt;init&gt;,1
org.apache.catalina.util.XMLWriter,&lt;init&gt;,1
org.apache.catalina.valves.AbstractAccessLogValve$LocalAddrElement,&lt;init&gt;,1
org.apache.catalina.valves.AccessLogValve,setBuffered,1
org.apache.catalina.valves.AccessLogValve,setCheckExists,1
org.apache.catalina.valves.AccessLogValve,setMaxDays,1
org.apache.catalina.valves.AccessLogValve,setRenameOnRotate,1
org.apache.catalina.valves.AccessLogValve,setRotatable,1
org.apache.catalina.valves.AccessLogValve,NOVALUE,1
org.apache.catalina.valves.CrawlerSessionManagerValve,getClientIpSessionId,1
org.apache.catalina.valves.ErrorReportValve,setShowReport,1
org.apache.catalina.valves.ErrorReportValve,setShowServerInfo,1
org.apache.catalina.valves.FilterValve,getServletContext,1
org.apache.catalina.valves.JsonAccessLogValve,createLogElements,1
org.apache.catalina.valves.PersistentValve,setSemaphoreAcquireUninterruptibly,1
org.apache.catalina.valves.PersistentValve,setSemaphoreBlockOnAcquire,1
org.apache.catalina.valves.PersistentValve,setSemaphoreFairness,1
org.apache.catalina.valves.ProxyErrorReportValve,setUsePropertiesFile,1
org.apache.catalina.valves.ProxyErrorReportValve,setUseRedirect,1
org.apache.catalina.valves.RequestFilterValve,setDenyStatus,1
org.apache.catalina.valves.RequestFilterValve,setInvalidAuthenticationWhenDeny,1
org.apache.catalina.valves.StuckThreadDetectionValve,setInterruptThreadThreshold,1
org.apache.catalina.valves.StuckThreadDetectionValve,setThreshold,1
org.apache.catalina.valves.StuckThreadDetectionValve$MonitoredThread,interruptIfStuck,1
org.apache.catalina.valves.ValveBase,getContainer,1
org.apache.catalina.valves.ValveBase,getNext,1
org.apache.catalina.valves.ValveBase,setContainer,1
org.apache.catalina.valves.ValveBase,setNext,1
org.apache.catalina.valves.rewrite.QuotedStringTokenizer,&lt;init&gt;,1
org.apache.catalina.valves.rewrite.ResolverImpl,resolveSsl,1
org.apache.catalina.valves.rewrite.ResolverImpl,&lt;init&gt;,1
org.apache.catalina.valves.rewrite.RewriteRule,getConditions,1
org.apache.catalina.valves.rewrite.RewriteRule,getSubstitution,1
org.apache.catalina.valves.rewrite.RewriteRule,setConditions,1
org.apache.catalina.valves.rewrite.RewriteRule,setSubstitution,1
org.apache.catalina.valves.rewrite.Substitution$MapElement,&lt;init&gt;,1
org.apache.catalina.valves.rewrite.Substitution$RewriteRuleBackReferenceElement,&lt;init&gt;,1
org.apache.catalina.webresources.AbstractArchiveResource,getCodeBase,1
org.apache.catalina.webresources.AbstractArchiveResource,getCertificates,1
org.apache.catalina.webresources.AbstractResource,getWebResourceRoot,1
org.apache.catalina.webresources.AbstractResource,getStrongETag,1
org.apache.catalina.webresources.AbstractResourceSet,setRoot,1
org.apache.catalina.webresources.AbstractSingleArchiveResourceSet,&lt;init&gt;,1
org.apache.catalina.webresources.Cache,setMaxSize,1
org.apache.catalina.webresources.Cache,setTtl,1
org.apache.catalina.webresources.Cache,enforceObjectMaxSizeLimit,1
org.apache.catalina.webresources.Cache,setObjectMaxSize,1
org.apache.catalina.webresources.Cache,&lt;init&gt;,1
org.apache.catalina.webresources.CachedResource,getContent,1
org.apache.catalina.webresources.CachedResource$CachedResourceURLStreamHandler,equals,1
org.apache.catalina.webresources.CachedResource$CachedResourceURLStreamHandler,hashCode,1
org.apache.catalina.webresources.DirResourceSet,&lt;init&gt;,1
org.apache.catalina.webresources.EmptyResource,getWebResourceRoot,1
org.apache.catalina.webresources.EmptyResource,&lt;init&gt;,1
org.apache.catalina.webresources.EmptyResourceSet,&lt;init&gt;,1
org.apache.catalina.webresources.EmptyResourceSet,setRoot,1
org.apache.catalina.webresources.FileResource,getContent,1
org.apache.catalina.webresources.FileResource,getManifest,1
org.apache.catalina.webresources.FileResource,&lt;init&gt;,1
org.apache.catalina.webresources.FileResourceSet,&lt;init&gt;,1
org.apache.catalina.webresources.JarResourceRoot,&lt;init&gt;,1
org.apache.catalina.webresources.JarWarResourceSet,&lt;init&gt;,1
org.apache.catalina.webresources.StandardRoot,getContext,1
org.apache.catalina.webresources.StandardRoot,&lt;init&gt;,1
org.apache.catalina.webresources.StandardRoot,setContext,1
org.apache.catalina.webresources.StandardRoot$BaseLocation,&lt;init&gt;,1
org.apache.catalina.webresources.TomcatURLStreamHandlerFactory,getInstance,1
org.apache.catalina.webresources.war.WarURLConnection,&lt;init&gt;,1
org.apache.coyote.AbstractProcessor,getRequest,1
org.apache.coyote.AbstractProcessor,parseHost,1
org.apache.coyote.AbstractProcessorLight,addDispatch,1
org.apache.coyote.AbstractProcessorLight,clearDispatches,1
org.apache.coyote.AbstractProcessorLight,getIteratorAndClearDispatches,1
org.apache.coyote.AbstractProtocol,setMaxHeaderCount,1
org.apache.coyote.AbstractProtocol,setProcessorCache,1
org.apache.coyote.AbstractProtocol,getGlobalRequestProcessorMBeanName,1
org.apache.coyote.AbstractProtocol,getObjectName,1
org.apache.coyote.AbstractProtocol,&lt;init&gt;,1
org.apache.coyote.AbstractProtocol$ConnectionHandler,getGlobal,1
org.apache.coyote.AbstractProtocol$ConnectionHandler,&lt;init&gt;,1
org.apache.coyote.CompressionConfig,getCompressibleMimeTypes,1
org.apache.coyote.Request,clearRequestThread,1
org.apache.coyote.Request,doRead,1
org.apache.coyote.Request,markStartTime,1
org.apache.coyote.Request,setContentLength,1
org.apache.coyote.Request,setRequestThread,1
org.apache.coyote.Request,setAvailable,1
org.apache.coyote.Request,setExpectation,1
org.apache.coyote.Request,setLocalPort,1
org.apache.coyote.Request,setRemotePort,1
org.apache.coyote.Request,setRemoteUserNeedsAuthorization,1
org.apache.coyote.Request,setSendfile,1
org.apache.coyote.Request,setServerPort,1
org.apache.coyote.Request,contentType,1
org.apache.coyote.Request,decodedURI,1
org.apache.coyote.Request,getAttributes,1
org.apache.coyote.Request,getAuthType,1
org.apache.coyote.Request,getCookies,1
org.apache.coyote.Request,getErrorException,1
org.apache.coyote.Request,getMimeHeaders,1
org.apache.coyote.Request,getMimeTrailerFields,1
org.apache.coyote.Request,getParameters,1
org.apache.coyote.Request,getRemoteUser,1
org.apache.coyote.Request,getRequestProcessor,1
org.apache.coyote.Request,getResponse,1
org.apache.coyote.Request,localAddr,1
org.apache.coyote.Request,localName,1
org.apache.coyote.Request,peerAddr,1
org.apache.coyote.Request,protocol,1
org.apache.coyote.Request,queryString,1
org.apache.coyote.Request,remoteAddr,1
org.apache.coyote.Request,remoteHost,1
org.apache.coyote.Request,requestURI,1
org.apache.coyote.Request,scheme,1
org.apache.coyote.Request,serverName,1
org.apache.coyote.Request,setContentType,1
org.apache.coyote.Request,setErrorException,1
org.apache.coyote.Request,setResponse,1
org.apache.coyote.RequestInfo,getGlobalProcessor,1
org.apache.coyote.RequestInfo,getRpName,1
org.apache.coyote.RequestInfo,&lt;init&gt;,1
org.apache.coyote.RequestInfo,setGlobalProcessor,1
org.apache.coyote.RequestInfo,setRpName,1
org.apache.coyote.Response,doWrite,1
org.apache.coyote.Response,setCommitted,1
org.apache.coyote.Response,setContentLength,1
org.apache.coyote.Response,setStatus,1
org.apache.coyote.Response,getErrorException,1
org.apache.coyote.Response,getMimeHeaders,1
org.apache.coyote.Response,getRequest,1
org.apache.coyote.Response,setErrorException,1
org.apache.coyote.Response,setRequest,1
org.apache.coyote.ajp.AjpMessage,getBuffer,1
org.apache.coyote.ajp.AjpProcessor,&lt;init&gt;,1
org.apache.coyote.ajp.AjpProcessor,service,1
org.apache.coyote.http11.AbstractHttp11Protocol,setConnectionUploadTimeout,1
org.apache.coyote.http11.AbstractHttp11Protocol,setDisableUploadTimeout,1
