class,count
org.apache.cassandra.index.accord.NoOpIndex,2
org.apache.cassandra.index.accord.RouteIndexFormat$MemtableRouteIndexWriter,2
org.apache.cassandra.index.sai.QueryContext,2
org.apache.cassandra.index.sai.StorageAttachedIndexGroup,2
org.apache.cassandra.index.sai.analyzer.AbstractAnalyzer,2
org.apache.cassandra.index.sai.disk.io.IndexOutputWriter,2
org.apache.cassandra.index.sai.disk.v1.SSTableComponentsWriter,2
org.apache.cassandra.index.sai.disk.v1.SSTableIndexWriter,2
org.apache.cassandra.index.sai.disk.v1.bbtree.BlockBalancedTreeWalker,2
org.apache.cassandra.index.sai.disk.v1.bitpack.NumericValuesWriter,2
org.apache.cassandra.index.sai.disk.v1.keystore.KeyLookup$Cursor,2
org.apache.cassandra.index.sai.disk.v1.postings.PostingsReader,2
org.apache.cassandra.index.sai.disk.v1.segment.SegmentMetadata,2
org.apache.cassandra.index.sai.disk.v1.vector.OnDiskOrdinalsMap,2
org.apache.cassandra.index.sai.disk.v1.vector.PrimaryKeyWithScore,2
org.apache.cassandra.index.sai.disk.v1.vector.RowIdToPrimaryKeyWithScoreIterator,2
org.apache.cassandra.index.sai.disk.v1.vector.VectorPostings,2
org.apache.cassandra.index.sai.memory.MemtableIndex,2
org.apache.cassandra.index.sai.memory.TrieMemoryIndex,2
org.apache.cassandra.index.sai.plan.StorageAttachedIndexSearcher,2
org.apache.cassandra.index.sai.utils.MergePrimaryKeyWithScoreIterator,2
org.apache.cassandra.index.sasi.SSTableIndex,2
org.apache.cassandra.index.sasi.analyzer.AbstractAnalyzer,2
org.apache.cassandra.index.sasi.analyzer.filter.FilterPipelineBuilder,2
org.apache.cassandra.index.sasi.conf.view.View,2
org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataLevel,2
org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder,2
org.apache.cassandra.index.sasi.disk.TokenTree,2
org.apache.cassandra.index.sasi.plan.Operation,2
org.apache.cassandra.index.sasi.plan.Operation$Builder,2
org.apache.cassandra.index.sasi.plan.QueryController,2
org.apache.cassandra.index.sasi.plan.SASIIndexSearcher,2
org.apache.cassandra.index.sasi.sa.IndexedTerm,2
org.apache.cassandra.index.sasi.sa.Term,2
org.apache.cassandra.index.sasi.utils.CombinedTerm,2
org.apache.cassandra.index.sasi.utils.CombinedTermIterator,2
org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeEntryMap,2
org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter,2
org.apache.cassandra.io.sstable.ClusteringDescriptor,2
org.apache.cassandra.io.sstable.Component,2
org.apache.cassandra.io.sstable.Descriptor,2
org.apache.cassandra.io.sstable.EmptySSTableScanner,2
org.apache.cassandra.io.sstable.SSTableZeroCopyWriter,2
org.apache.cassandra.io.sstable.format.SSTableReaderLoadingBuilder,2
