class,method,field,count
org.apache.phoenix.filter.EncodedQualifiersColumnProjectionFilter,&lt;init&gt;,conditionOnlyCfs,1
org.apache.phoenix.filter.EncodedQualifiersColumnProjectionFilter,&lt;init&gt;,emptyCFName,1
org.apache.phoenix.filter.EncodedQualifiersColumnProjectionFilter,&lt;init&gt;,trackedColumns,1
org.apache.phoenix.filter.RowKeyComparisonFilter,&lt;init&gt;,essentialCF,1
org.apache.phoenix.filter.RowKeyComparisonFilter$RowKeyTuple,NOVALUE,NOVALUE,1
org.apache.phoenix.filter.SkipScanFilter,getSlots,slots,1
org.apache.phoenix.hbase.index.CapturingAbortable,abort,cause,1
org.apache.phoenix.hbase.index.IndexRegionObserver,NOVALUE,UNVERIFIED_BYTES,1
org.apache.phoenix.hbase.index.IndexRegionObserver,NOVALUE,VERIFIED_BYTES,1
org.apache.phoenix.hbase.index.IndexRegionObserver,doIndexWritesWithExceptions,NOVALUE,1
org.apache.phoenix.hbase.index.IndexRegionSplitPolicy,getSplitPoint,NOVALUE,1
org.apache.phoenix.hbase.index.builder.IndexBuildManager,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.hbase.index.covered.Batch,getKvs,batch,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,getIndexedColumns,columns,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,getTableName,tableName,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,&lt;init&gt;,columns,1
org.apache.phoenix.hbase.index.covered.IndexUpdate,setTable,tableName,1
org.apache.phoenix.hbase.index.covered.LocalTableState,setCurrentTimestamp,ts,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getIndexColumnHints,hints,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getPendingUpdate,kvs,1
org.apache.phoenix.hbase.index.covered.LocalTableState,getTrackedColumns,trackedColumns,1
org.apache.phoenix.hbase.index.covered.LocalTableState,setHints,hints,1
org.apache.phoenix.hbase.index.covered.data.LazyValueGetter,getRowKey,row,1
org.apache.phoenix.hbase.index.covered.data.LazyValueGetter,&lt;init&gt;,row,1
org.apache.phoenix.hbase.index.covered.filter.ApplyAndFilterDeletesFilter$DeleteColumnHinter,NOVALUE,NOVALUE,1
org.apache.phoenix.hbase.index.covered.filter.ColumnTrackingNextLargestTimestampFilter,&lt;init&gt;,column,1
org.apache.phoenix.hbase.index.covered.update.ColumnReference,getFamily,family,1
org.apache.phoenix.hbase.index.covered.update.ColumnReference,getQualifier,qualifier,1
org.apache.phoenix.hbase.index.covered.update.ColumnTracker,getColumns,columns,1
org.apache.phoenix.hbase.index.covered.update.IndexUpdateManager$MutationComparator,NOVALUE,NOVALUE,1
org.apache.phoenix.hbase.index.exception.MultiIndexWriteFailureException,getFailedTables,failures,1
org.apache.phoenix.hbase.index.exception.MultiIndexWriteFailureException,&lt;init&gt;,failures,1
org.apache.phoenix.hbase.index.exception.MultiIndexWriteFailureException,setFailedTables,failures,1
org.apache.phoenix.hbase.index.exception.SingleIndexWriteFailureException,getMessage,NOVALUE,1
org.apache.phoenix.hbase.index.parallel.TaskBatch,getTasks,tasks,1
org.apache.phoenix.hbase.index.scanner.FilteredKeyValueScanner,seekToNextUnfilteredKeyValue,NOVALUE,1
org.apache.phoenix.hbase.index.scanner.ScannerBuilder,&lt;init&gt;,memstore,1
org.apache.phoenix.hbase.index.write.RecoveryIndexWriter,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.hbase.index.write.recovery.StoreFailuresInCachePolicy,&lt;init&gt;,cache,1
org.apache.phoenix.index.GlobalIndexChecker$GlobalIndexScanner,NOVALUE,NOVALUE,1
org.apache.phoenix.index.GlobalIndexChecker$GlobalIndexScanner,NOVALUE,deleteRowScan,1
org.apache.phoenix.index.GlobalIndexChecker$GlobalIndexScanner,NOVALUE,deleteRowScanner,1
org.apache.phoenix.index.IndexMaintainer,initCachedState,maxTrailingNulls,1
org.apache.phoenix.index.IndexMaintainer,readFields,estimatedIndexRowKeyBytes,1
org.apache.phoenix.index.IndexMaintainer,readFields,immutableRows,1
org.apache.phoenix.index.IndexMaintainer,readFields,indexWALDisabled,1
org.apache.phoenix.index.IndexMaintainer,readFields,isLocalIndex,1
org.apache.phoenix.index.IndexMaintainer,readFields,isMultiTenant,1
org.apache.phoenix.index.IndexMaintainer,readFields,nDataCFs,1
org.apache.phoenix.index.IndexMaintainer,readFields,nIndexSaltBuckets,1
org.apache.phoenix.index.IndexMaintainer,readFields,rowKeyOrderOptimizable,1
org.apache.phoenix.index.IndexMaintainer,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.index.IndexMaintainer,getAllColumns,allColumns,1
org.apache.phoenix.index.IndexMaintainer,getDataEmptyKeyValueCF,dataEmptyKeyValueCF,1
org.apache.phoenix.index.IndexMaintainer,getIndexTableName,indexTableName,1
org.apache.phoenix.index.IndexMaintainer,getIndexedColumnInfo,indexedColumnsInfo,1
org.apache.phoenix.index.IndexMaintainer,getIndexedColumns,indexedColumns,1
org.apache.phoenix.index.IndexMaintainer$UDFParseNodeVisitor,getUdfParseNodes,udfParseNodes,1
org.apache.phoenix.index.PhoenixIndexBuilder,serializeOnDupKeyIgnore,ON_DUP_KEY_IGNORE_BYTES,1
org.apache.phoenix.index.PhoenixIndexCodec,initialize,tableName,1
org.apache.phoenix.index.PhoenixIndexCodec,NOVALUE,KV_BUILDER,1
org.apache.phoenix.index.PhoenixIndexFailurePolicy,doBatchWithRetries,NOVALUE,1
org.apache.phoenix.index.PhoenixIndexFailurePolicy,handleExceptionFromClient,NOVALUE,1
org.apache.phoenix.index.PhoenixIndexMetaData,getAttributes,attributes,1
org.apache.phoenix.index.PhoenixIndexMetaData,&lt;init&gt;,attributes,1
org.apache.phoenix.iterate.BaseGroupedAggregatingResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.BaseResultIterators,getParallelScans,NOVALUE,1
org.apache.phoenix.iterate.BaseResultIterators,getScans,scans,1
org.apache.phoenix.iterate.BaseResultIterators,&lt;init&gt;,caches,1
org.apache.phoenix.iterate.BaseResultIterators,getIterators,NOVALUE,1
org.apache.phoenix.iterate.BaseResultIterators$ScanWrapper,NOVALUE,NOVALUE,1
org.apache.phoenix.iterate.BufferedQueue$BufferedSegmentQueue,clear,NOVALUE,1
org.apache.phoenix.iterate.ChunkedResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.ChunkedResultIterator$ChunkedResultIteratorFactory,&lt;init&gt;,tableRef,1
org.apache.phoenix.iterate.ClientHashAggregatingResultIterator,&lt;init&gt;,groupByExpressions,1
org.apache.phoenix.iterate.ConcatResultIterator,toString,NOVALUE,1
org.apache.phoenix.iterate.DefaultParallelScanGrouper,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.ExplainTable,&lt;init&gt;,context,1
org.apache.phoenix.iterate.ExplainTable,&lt;init&gt;,tableRef,1
org.apache.phoenix.iterate.FilterAggregatingResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.FilterResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.LookAheadResultIterator,peek,next,1
org.apache.phoenix.iterate.MapReduceParallelScanGrouper,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,getCurrent,current,1
org.apache.phoenix.iterate.MaterializedComparableResultIterator,compareTo,NOVALUE,1
org.apache.phoenix.iterate.MergeSortTopNResultIterator,&lt;init&gt;,orderByColumns,1
org.apache.phoenix.iterate.MergeSortTopNResultIterator,compare,NOVALUE,1
org.apache.phoenix.iterate.NonAggregateRegionScannerFactory,getRegionScanner,NOVALUE,1
org.apache.phoenix.iterate.OrderedResultIterator,&lt;init&gt;,orderByExpressions,1
org.apache.phoenix.iterate.PhoenixQueues,newSizeBoundResultEntrySortedQueue,NOVALUE,1
org.apache.phoenix.iterate.RoundRobinResultIterator$RoundRobinIterator,NOVALUE,NOVALUE,1
org.apache.phoenix.iterate.ScanningResultIterator,&lt;init&gt;,scanMetricsHolder,1
org.apache.phoenix.iterate.SequenceResultIterator,&lt;init&gt;,sequenceManager,1
org.apache.phoenix.iterate.SizeBoundQueue,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.SizeBoundQueue,&lt;init&gt;,delegate,1
org.apache.phoenix.iterate.SnapshotScanner,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.SpoolingResultIterator$InMemoryResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.SpoolingResultIterator$OnDiskResultIterator,reachedEnd,NOVALUE,1
org.apache.phoenix.iterate.TableResultIterator,next,lastTuple,1
org.apache.phoenix.iterate.TableResultIterator,&lt;init&gt;,caches,1
org.apache.phoenix.iterate.TableResultIterator,&lt;init&gt;,scanMetricsHolder,1
org.apache.phoenix.iterate.TableSnapshotResultIterator,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.TableSnapshotResultIterator,next,lastTuple,1
org.apache.phoenix.iterate.TableSnapshotResultIterator,&lt;init&gt;,scanMetricsHolder,1
org.apache.phoenix.iterate.UnionResultIterators,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.iterate.UnionResultIterators,getIterators,iterators,1
org.apache.phoenix.iterate.UnionResultIterators,getScans,scans,1
org.apache.phoenix.iterate.UnionResultIterators,getSplits,splits,1
org.apache.phoenix.iterate.UnionResultIterators,&lt;init&gt;,parentStmtCtx,1
org.apache.phoenix.jdbc.DelegateConnection,&lt;init&gt;,conn,1
org.apache.phoenix.jdbc.DelegatePreparedStatement,&lt;init&gt;,ps,1
org.apache.phoenix.jdbc.DelegateResultSet,&lt;init&gt;,rs,1
org.apache.phoenix.jdbc.DelegateStatement,&lt;init&gt;,stmt,1
org.apache.phoenix.jdbc.LoggingPhoenixPreparedStatement,&lt;init&gt;,conn,1
org.apache.phoenix.jdbc.LoggingPhoenixStatement,&lt;init&gt;,conn,1
org.apache.phoenix.jdbc.PhoenixConnection,incrementStatementExecutionCounter,statementExecutionCounter,1
org.apache.phoenix.jdbc.PhoenixConnection,commit,statementExecutionCounter,1
org.apache.phoenix.jdbc.PhoenixConnection,rollback,statementExecutionCounter,1
org.apache.phoenix.jdbc.PhoenixConnection,setAutoCommit,isAutoCommit,1
org.apache.phoenix.jdbc.PhoenixConnection,setAutoFlush,isAutoFlush,1
org.apache.phoenix.jdbc.PhoenixConnection,setReadOnly,readOnly,1
org.apache.phoenix.jdbc.PhoenixConnection,setRunningUpgrade,isRunningUpgrade,1
org.apache.phoenix.jdbc.PhoenixConnection,getMutationState,mutationState,1
org.apache.phoenix.jdbc.PhoenixConnection,getQueryServices,services,1
org.apache.phoenix.jdbc.PhoenixConnection,getScanners,scannerQueue,1
org.apache.phoenix.jdbc.PhoenixConnection,getStatements,statements,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getAttributes,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getBestRowIdentifier,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getClientInfoProperties,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getColumnPrivileges,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getConnection,connection,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getCrossReference,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getExportedKeys,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getFunctionColumns,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getFunctions,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getImportedKeys,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getIndexInfo,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getPrimaryKeys,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getProcedureColumns,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getProcedures,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getPseudoColumns,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getSuperTypes,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getTablePrivileges,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getTables,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getTypeInfo,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getUDTs,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,getVersionColumns,emptyResultSet,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,APPEND_ONLY_SCHEMA_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,ARRAY_SIZE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,ASYNC_REBUILD_TIMESTAMP_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,AUTO_PARTITION_SEQ_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,BASE_COLUMN_COUNT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,CACHE_SIZE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,CLASS_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_COUNT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_DEF_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_QUALIFIER_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_QUALIFIER_COUNTER_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_SIZE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,CURRENT_VALUE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,CYCLE_FLAG_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DATA_TABLE_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DATA_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DECIMAL_DIGITS_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DEFAULT_COLUMN_FAMILY_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DEFAULT_VALUE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,DISABLE_WAL_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,ENCODING_SCHEME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,GUIDE_POSTS_ROW_COUNT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,GUIDE_POSTS_WIDTH_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IMMUTABLE_ROWS_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,INCREMENT_BY_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,INDEX_DISABLE_TIMESTAMP_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,INDEX_STATE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,INDEX_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IS_ARRAY_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IS_CONSTANT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IS_NAMESPACE_MAPPED_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IS_ROW_TIMESTAMP_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,IS_VIEW_REFERENCED_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,JAR_PATH_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,KEY_SEQ_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,LAST_STATS_UPDATE_TIME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,LIMIT_REACHED_FLAG_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,LINK_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,MAX_VALUE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,MIN_VALUE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,MULTI_TENANT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,NULLABLE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,NUM_ARGS_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,ORDINAL_POSITION_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,PARENT_TENANT_ID_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,PENDING_DISABLE_COUNT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,PK_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,RETURN_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SALT_BUCKETS_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SORT_ORDER_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,START_WITH_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,STORAGE_SCHEME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,STORE_NULLS_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_CATALOG_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_CATALOG_SCHEMA_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_CATALOG_TABLE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_CHILD_LINK_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_FUNCTION_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_MUTEX_COLUMN_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_MUTEX_FAMILY_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_MUTEX_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_SEQUENCE_FAMILY_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_SEQUENCE_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_SEQUENCE_SCHEMA_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_SEQUENCE_TABLE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_STATS_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,SYSTEM_TASK_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TABLE_FAMILY_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TABLE_NAME_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TABLE_SEQ_NUM_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TABLE_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TRANSACTIONAL_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TRANSACTION_PROVIDER_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,UPDATE_CACHE_FREQUENCY_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,USE_STATS_FOR_PARALLELIZATION_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_CONSTANT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_INDEX_ID_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_INDEX_ID_DATA_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_STATEMENT_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_TTL_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_TTL_HWM_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,VIEW_TYPE_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,ASC_OR_DESC_BYTES,1
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,NOVALUE,COLUMN_FAMILY_BYTES,1
org.apache.phoenix.jdbc.PhoenixPreparedStatement,getParameters,parameters,1
org.apache.phoenix.jdbc.PhoenixPreparedStatement,setDate,NOVALUE,1
org.apache.phoenix.jdbc.PhoenixPreparedStatement,setTime,NOVALUE,1
org.apache.phoenix.jdbc.PhoenixPreparedStatement,setParameter,NOVALUE,1
org.apache.phoenix.jdbc.PhoenixResultSet,getContext,context,1
org.apache.phoenix.jdbc.PhoenixResultSet,getCurrentRow,currentRow,1
org.apache.phoenix.jdbc.PhoenixResultSet,getStatement,statement,1
org.apache.phoenix.jdbc.PhoenixResultSet,&lt;init&gt;,context,1
org.apache.phoenix.jdbc.PhoenixResultSet,next,queryLogger,1
org.apache.phoenix.jdbc.PhoenixResultSetMetaData,&lt;init&gt;,connection,1
org.apache.phoenix.jdbc.PhoenixStatement,getConnection,connection,1
org.apache.phoenix.jdbc.PhoenixStatement,&lt;init&gt;,connection,1
org.apache.phoenix.job.JobManager$InstrumentedJobFutureTask,run,taskExecutionStartTime,1
org.apache.phoenix.join.HashCacheFactory$HashCacheImpl,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.join.HashCacheFactory$HashCacheImpl,NOVALUE,NOVALUE,1
org.apache.phoenix.join.HashCacheFactory$HashCacheImpl,toString,hashCache,1
org.apache.phoenix.join.HashJoinInfo,earlyEvaluation,earlyEvaluation,1
org.apache.phoenix.join.HashJoinInfo,getFieldPositions,fieldPositions,1
org.apache.phoenix.join.HashJoinInfo,getJoinExpressions,joinExpressions,1
org.apache.phoenix.join.HashJoinInfo,getJoinIds,joinIds,1
org.apache.phoenix.join.HashJoinInfo,getJoinTypes,joinTypes,1
org.apache.phoenix.join.HashJoinInfo,getSchemas,schemas,1
org.apache.phoenix.log.QueryLogDetailsEventHandler,NOVALUE,sequenceCallback,1
org.apache.phoenix.log.QueryLoggerDisruptor,close,isClosed,1
org.apache.phoenix.log.QueryLoggerDisruptor,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.log.TableLogWriter,close,isClosed,1
org.apache.phoenix.log.TableLogWriter,write,connection,1
org.apache.phoenix.log.TableLogWriter,NOVALUE,connection,1
org.apache.phoenix.log.TableLogWriter,buildUpsertStatement,NOVALUE,1
org.apache.phoenix.mapreduce.AbstractBulkLoadTool,parseOptions,NOVALUE,1
org.apache.phoenix.mapreduce.AbstractBulkLoadTool,run,NOVALUE,1
org.apache.phoenix.mapreduce.CsvBulkImportUtil,getCharacter,NOVALUE,1
org.apache.phoenix.mapreduce.CsvBulkImportUtil,setChar,NOVALUE,1
org.apache.phoenix.mapreduce.FormatToBytesWritableMapper,initColumnIndexes,NOVALUE,1
org.apache.phoenix.mapreduce.FormatToBytesWritableMapper,map,NOVALUE,1
org.apache.phoenix.mapreduce.FormatToKeyValueReducer,initColumnsMap,NOVALUE,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat,createFamilyConfValueMap,NOVALUE,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat,writePartitions,EMPTY_BYTE_ARRAY,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat,configureCompression,NOVALUE,1
org.apache.phoenix.mapreduce.MultiHfileOutputFormat$1,write,NOVALUE,1
org.apache.phoenix.mapreduce.OrphanViewTool,readAndRemoveOrphanLinks,NOVALUE,1
org.apache.phoenix.mapreduce.OrphanViewTool,readOrphanViews,NOVALUE,1
org.apache.phoenix.mapreduce.OrphanViewTool,NOVALUE,fileName,1
org.apache.phoenix.mapreduce.OrphanViewTool$Key,equals,NOVALUE,1
org.apache.phoenix.mapreduce.OrphanViewTool$Table,NOVALUE,key,1
org.apache.phoenix.mapreduce.PhoenixInputSplit,getScans,scans,1
org.apache.phoenix.mapreduce.PhoenixInputSplit,&lt;init&gt;,scans,1
org.apache.phoenix.mapreduce.PhoenixOutputFormat,&lt;init&gt;,propsToIgnore,1
org.apache.phoenix.mapreduce.PhoenixRecordWritable,&lt;init&gt;,columnMetaDataList,1
org.apache.phoenix.mapreduce.bulkload.TableRowkeyPair,compareTo,NOVALUE,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRef,getConfiguration,configuration,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRef,setConfiguration,configuration,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRefFunctions,NOVALUE,FROM_JSON,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRefFunctions,NOVALUE,LOGICAL_NAMES_TO_JSON,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRefFunctions,NOVALUE,NAMES_FROM_JSON,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRefFunctions,NOVALUE,NAMES_TO_JSON,1
org.apache.phoenix.mapreduce.bulkload.TargetTableRefFunctions,NOVALUE,TO_JSON,1
org.apache.phoenix.mapreduce.index.DirectHTableWriter,&lt;init&gt;,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyMapper,queryTargetTable,NOVALUE,1
org.apache.phoenix.mapreduce.index.IndexScrutinyMapperForTest$ScrutinyTestClock,NOVALUE,initialTime,1
org.apache.phoenix.mapreduce.index.IndexScrutinyTableOutput,NOVALUE,OUTPUT_TABLE_NAME,1
