class,method,field,count
org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$Leaf,&lt;init&gt;,this$0,1
org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$Node,&lt;init&gt;,this$0,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,getComparator,comparator,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,maxKey,maxKey,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,maxTerm,maxTerm,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,minKey,minKey,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,minTerm,minTerm,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex,&lt;init&gt;,comparator,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataLevel,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataLevel,getSuperBlock,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataTerm,compareTo,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex$Level,getBlock,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndex$TermIterator,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder,&lt;init&gt;,keyComparator,1
org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder,&lt;init&gt;,termComparator,1
org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter,getDescriptor,descriptor,1
org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter,&lt;init&gt;,descriptor,1
org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter,&lt;init&gt;,keyValidator,1
org.apache.cassandra.index.sasi.disk.TokenTree$OnDiskToken,getEntryPosition,NOVALUE,1
org.apache.cassandra.index.sasi.memory.TrieMemIndex,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.index.sasi.plan.Expression,NOVALUE,lower,1
org.apache.cassandra.index.sasi.plan.Expression,NOVALUE,upper,1
org.apache.cassandra.index.sasi.plan.Expression,validateStringValue,NOVALUE,1
org.apache.cassandra.index.sasi.plan.Operation,lambda$analyzeGroup$0,NOVALUE,1
org.apache.cassandra.index.sasi.plan.Operation,analyzeGroup,NOVALUE,1
org.apache.cassandra.index.sasi.plan.Operation$Builder,setLeft,left,1
org.apache.cassandra.index.sasi.plan.Operation$Builder,setRight,right,1
org.apache.cassandra.index.sasi.plan.QueryController,&lt;init&gt;,cfs,1
org.apache.cassandra.index.sasi.plan.QueryController,&lt;init&gt;,command,1
org.apache.cassandra.index.sasi.sa.IndexedTerm,getBytes,term,1
org.apache.cassandra.index.sasi.sa.IndexedTerm,&lt;init&gt;,term,1
org.apache.cassandra.index.sasi.sa.SA,&lt;init&gt;,comparator,1
org.apache.cassandra.index.sasi.sa.Term,getTokens,tokens,1
org.apache.cassandra.index.sasi.sa.Term,&lt;init&gt;,tokens,1
org.apache.cassandra.index.sasi.utils.CombinedTerm,&lt;init&gt;,comparator,1
org.apache.cassandra.index.sasi.utils.CombinedTerm,compareTo,NOVALUE,1
org.apache.cassandra.index.sasi.utils.CombinedTermIterator,maxTerm,max,1
org.apache.cassandra.index.sasi.utils.CombinedTermIterator,minTerm,min,1
org.apache.cassandra.index.sasi.utils.RangeIterator$Builder$Statistics,update,NOVALUE,1
org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie,decrementSize,size,1
org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie,incrementSize,size,1
org.apache.cassandra.index.sasi.utils.trie.AbstractPatriciaTrie,clear,size,1
org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$PrefixRangeMap,fixup,NOVALUE,1
org.apache.cassandra.index.sasi.utils.trie.PatriciaTrie$RangeEntrySet,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.compress.CompressedSequentialWriter,flushData,chunkOffset,1
org.apache.cassandra.io.compress.CompressedSequentialWriter,flushData,uncompressedSize,1
org.apache.cassandra.io.compress.CompressedSequentialWriter,flushData,chunkCount,1
org.apache.cassandra.io.compress.CompressedSequentialWriter,NOVALUE,compressed,1
org.apache.cassandra.io.compress.CompressionMetadata,&lt;init&gt;,chunkOffsets,1
org.apache.cassandra.io.compress.CompressionMetadata$Chunk,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.compress.ZstdCompressor,getOrDefaultCompressionLevel,NOVALUE,1
org.apache.cassandra.io.sstable.AbstractSSTableSimpleWriter,setRangeAwareWriting,makeRangeAware,1
org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder,NOVALUE,formatType,1
org.apache.cassandra.io.sstable.Descriptor,NOVALUE,TMP_EXT,1
org.apache.cassandra.io.sstable.Descriptor,getTemporaryFiles,NOVALUE,1
org.apache.cassandra.io.sstable.IndexInfo$Serializer,&lt;init&gt;,clusteringTypes,1
org.apache.cassandra.io.sstable.IndexSummary,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.IndexSummary,&lt;init&gt;,entries,1
org.apache.cassandra.io.sstable.IndexSummary,&lt;init&gt;,offsets,1
org.apache.cassandra.io.sstable.IndexSummary,binarySearch,NOVALUE,1
org.apache.cassandra.io.sstable.IndexSummaryBuilder,&lt;clinit&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.IndexSummaryRedistribution,adjustSamplingLevels,remainingSpace,1
org.apache.cassandra.io.sstable.IndexSummaryRedistribution,&lt;init&gt;,transactions,1
org.apache.cassandra.io.sstable.IndexSummaryRedistribution$ReadRateComparator,NOVALUE,NOVALUE,1
org.apache.cassandra.io.sstable.KeyIterator,&lt;init&gt;,desc,1
org.apache.cassandra.io.sstable.SSTable,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.SSTable,&lt;clinit&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.SSTable,appendTOC,NOVALUE,1
org.apache.cassandra.io.sstable.SSTableHeaderFix,validateClusteringColumns,NOVALUE,1
org.apache.cassandra.io.sstable.SSTableHeaderFix,validatePartitionKey,NOVALUE,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,partitionLevelDeletion,partitionLevelDeletion,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,&lt;init&gt;,iterator,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,&lt;init&gt;,partitionLevelDeletion,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,&lt;init&gt;,sstable,1
org.apache.cassandra.io.sstable.SSTableIdentityIterator,compareTo,NOVALUE,1
org.apache.cassandra.io.sstable.SSTableLoader,getFailedHosts,failedHosts,1
org.apache.cassandra.io.sstable.SSTableLoader,&lt;init&gt;,client,1
org.apache.cassandra.io.sstable.SSTableLoader$Client,getEndpointToRangesMap,endpointToRanges,1
org.apache.cassandra.io.sstable.SSTableRewriter,currentWriter,writer,1
org.apache.cassandra.io.sstable.SSTableRewriter,finished,preparedForCommit,1
org.apache.cassandra.io.sstable.SSTableRewriter,switchWriter,writer,1
org.apache.cassandra.io.sstable.SSTableRewriter,NOVALUE,disableEarlyOpeningForTests,1
org.apache.cassandra.io.sstable.SSTableTxnWriter,&lt;init&gt;,writer,1
org.apache.cassandra.io.sstable.format.RangeAwareSSTableWriter,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.format.RangeAwareSSTableWriter,finished,finishedReaders,1
org.apache.cassandra.io.sstable.format.RangeAwareSSTableWriter,&lt;init&gt;,header,1
org.apache.cassandra.io.sstable.format.SSTableReader,getBloomFilter,bf,1
org.apache.cassandra.io.sstable.format.SSTableReader,getIndexFile,ifile,1
org.apache.cassandra.io.sstable.format.SSTableReader,getKeyCache,keyCache,1
org.apache.cassandra.io.sstable.format.SSTableReader,lambda$static$3,NOVALUE,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,&lt;init&gt;,components,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,&lt;init&gt;,descriptor,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,&lt;init&gt;,header,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,&lt;init&gt;,metadataRef,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,bf,bf,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,dfile,dfile,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,ifile,ifile,1
org.apache.cassandra.io.sstable.format.SSTableReaderBuilder,summary,summary,1
org.apache.cassandra.io.sstable.format.big.BigTableScanner,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.format.big.BigTableScanner$EmptySSTableScanner,&lt;init&gt;,sstable,1
org.apache.cassandra.io.sstable.format.big.BigTableScanner$EmptySSTableScanner,next,NOVALUE,1
org.apache.cassandra.io.sstable.format.big.BigTableZeroCopyWriter,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.sstable.format.big.BigTableZeroCopyWriter,&lt;init&gt;,metadata,1
org.apache.cassandra.io.sstable.format.big.BigTableZeroCopyWriter,finish,NOVALUE,1
org.apache.cassandra.io.sstable.metadata.MetadataCollector,finalizeMetadata,minClustering,1
org.apache.cassandra.io.sstable.metadata.MetadataSerializer,deserialize,NOVALUE,1
org.apache.cassandra.io.util.AbstractReaderFileProxy,channel,channel,1
org.apache.cassandra.io.util.BufferManagingRebufferer,buffer,buffer,1
org.apache.cassandra.io.util.BufferManagingRebufferer$Aligned,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.util.ChannelProxy,&lt;init&gt;,channel,1
org.apache.cassandra.io.util.ChecksumWriter,&lt;init&gt;,incrementalOut,1
org.apache.cassandra.io.util.CompressedChunkReader,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.util.CompressedChunkReader$Mmap,&lt;init&gt;,regions,1
org.apache.cassandra.io.util.DataIntegrityMetadata$FileDigestValidator,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.util.DataIntegrityMetadata$FileDigestValidator,&lt;init&gt;,descriptor,1
org.apache.cassandra.io.util.FileHandle$Builder,&lt;init&gt;,channel,1
org.apache.cassandra.io.util.FileHandle$Builder,withChunkCache,chunkCache,1
org.apache.cassandra.io.util.FileHandle$Builder,withCompressionMetadata,compressionMetadata,1
org.apache.cassandra.io.util.FileUtils,parseFileSize,NOVALUE,1
org.apache.cassandra.io.util.FileUtils,deleteChildrenRecursive,NOVALUE,1
org.apache.cassandra.io.util.FileUtils,deleteRecursiveOnExit,NOVALUE,1
org.apache.cassandra.io.util.FileUtils,deleteRecursiveWithThrottle,NOVALUE,1
org.apache.cassandra.io.util.FileUtils,moveRecursively,NOVALUE,1
org.apache.cassandra.io.util.FileUtils,delete,NOVALUE,1
org.apache.cassandra.io.util.LengthAvailableInputStream,skip,remainingBytes,1
org.apache.cassandra.io.util.LimitingRebufferer,buffer,buffer,1
org.apache.cassandra.io.util.LimitingRebufferer,&lt;init&gt;,limiter,1
org.apache.cassandra.io.util.Memory,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.util.Memory,equals,NOVALUE,1
org.apache.cassandra.io.util.MemoryInputStream,&lt;init&gt;,mem,1
org.apache.cassandra.io.util.MemoryOutputStream,&lt;init&gt;,mem,1
org.apache.cassandra.io.util.MmappedRegions,NOVALUE,MAX_SEGMENT_SIZE,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readMulti,diskHeadAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readMulti,diskTailAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readMulti,memAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readOne,diskHeadAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readOne,diskTailAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,readOne,memAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,skip,diskHeadAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,skip,diskTailAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,writeMulti,memAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,writeOne,memAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,skip,memAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,writeMulti,diskHeadAvailable,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,close,NOVALUE,1
org.apache.cassandra.io.util.RewindableDataInputStreamPlus,skip,NOVALUE,1
org.apache.cassandra.io.util.SafeMemory,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.io.util.SafeMemory,equals,NOVALUE,1
org.apache.cassandra.io.util.SafeMemoryWriter,currentBuffer,memory,1
org.apache.cassandra.io.util.SequentialWriter,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.AbstractReplicaCollection,equals,NOVALUE,1
org.apache.cassandra.locator.AbstractReplicaCollection$ReplicaList,&lt;init&gt;,contents,1
org.apache.cassandra.locator.AbstractReplicaCollection$ReplicaMap,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.AbstractReplicaCollection$ReplicaMap,&lt;init&gt;,map,1
org.apache.cassandra.locator.AbstractReplicationStrategy,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.AlibabaCloudSnitch,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.CloudstackSnitch,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.Ec2MultiRegionSnitch,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.EndpointsForRange,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.EndpointsForToken,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.GoogleCloudSnitch,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.GossipingPropertyFileSnitch,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.NetworkTopologyStrategy,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.PropertyFileSnitch,reloadConfiguration,defaultDCRack,1
org.apache.cassandra.locator.PropertyFileSnitch,reloadConfiguration,endpointMap,1
org.apache.cassandra.locator.RangesAtEndpoint,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.ReplicaLayout$ForWrite,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.ReplicaMultimap,asMap,map,1
org.apache.cassandra.locator.ReplicaPlan,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.ReplicaPlan,keyspace,keyspace,1
org.apache.cassandra.locator.SimpleStrategy,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.SnitchProperties,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.locator.TokenMetadata,sortedTokens,sortedTokens,1
org.apache.cassandra.locator.TokenMetadata,calculatePendingRanges,pendingRanges,1
org.apache.cassandra.metrics.ClearableHistogram,&lt;init&gt;,reservoirRef,1
org.apache.cassandra.metrics.ClientMetrics,init,servers,1
org.apache.cassandra.metrics.ClientMetrics,NOVALUE,pausedConnectionsGauge,1
org.apache.cassandra.metrics.DecayingEstimatedHistogramReservoir,NOVALUE,DEFAULT_WITHOUT_ZERO_BUCKET_OFFSETS,1
org.apache.cassandra.metrics.DecayingEstimatedHistogramReservoir,NOVALUE,DEFAULT_WITH_ZERO_BUCKET_OFFSETS,1
org.apache.cassandra.metrics.FrequencySampler,NOVALUE,endTimeNanos,1
org.apache.cassandra.metrics.HintedHandoffMetrics,incrCreatedHints,NOVALUE,1
org.apache.cassandra.metrics.HintedHandoffMetrics,incrPastWindow,NOVALUE,1
org.apache.cassandra.metrics.HintsServiceMetrics,updateDelayMetrics,NOVALUE,1
org.apache.cassandra.metrics.KeyspaceMetrics,&lt;init&gt;,keyspace,1
org.apache.cassandra.metrics.LatencyMetrics$LatencyMetricsTimer,&lt;init&gt;,this$0,1
org.apache.cassandra.metrics.MaxSampler,NOVALUE,endTimeNanos,1
org.apache.cassandra.metrics.RestorableMeter$RestorableEWMA,tick,rate,1
org.apache.cassandra.metrics.TableMetrics,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.net.AbstractMessageHandler,&lt;init&gt;,decoder,1
org.apache.cassandra.net.AbstractMessageHandler,&lt;init&gt;,endpointReserveCapacity,1
org.apache.cassandra.net.AbstractMessageHandler,&lt;init&gt;,globalReserveCapacity,1
org.apache.cassandra.net.AcceptVersions,equals,NOVALUE,1
org.apache.cassandra.net.AsyncMessageOutputPlus,close,closing,1
org.apache.cassandra.net.ForwardingInfo,&lt;init&gt;,messageIds,1
org.apache.cassandra.net.ForwardingInfo,&lt;init&gt;,targets,1
org.apache.cassandra.net.HandshakeProtocol$Accept,equals,NOVALUE,1
org.apache.cassandra.net.HandshakeProtocol$ConfirmOutboundPre40,equals,NOVALUE,1
org.apache.cassandra.net.HandshakeProtocol$Initiate,equals,NOVALUE,1
org.apache.cassandra.net.InboundMessageHandlers,&lt;init&gt;,globalReserveCapacity,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p31,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p32,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p33,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p34,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p35,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p36,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p37,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p38,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p39,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p40,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p41,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p42,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p43,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p44,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueue,NOVALUE,p45,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p1,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p10,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p11,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p12,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p13,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p14,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p15,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p2,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p3,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p4,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p5,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p6,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p7,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p8,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding1,NOVALUE,p9,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p16,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p17,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p18,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p19,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p20,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p21,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p22,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p23,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p24,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p25,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p26,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p27,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p28,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p29,1
org.apache.cassandra.net.ManyToOneConcurrentLinkedQueuePadding2,NOVALUE,p30,1
org.apache.cassandra.net.Message$Builder,ofVerb,NOVALUE,1
org.apache.cassandra.net.OutboundConnection,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.net.OutboundConnection$Delivery,setInProgress,inProgress,1
org.apache.cassandra.net.OutboundConnectionInitiator$Handler,decode,NOVALUE,1
org.apache.cassandra.net.RequestCallbacks$WriteCallbackInfo,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.net.ResourceLimits$EndpointAndGlobal,endpoint,endpoint,1
org.apache.cassandra.net.ResourceLimits$EndpointAndGlobal,global,global,1
org.apache.cassandra.net.ResourceLimits$EndpointAndGlobal,&lt;init&gt;,endpoint,1
org.apache.cassandra.net.ResourceLimits$EndpointAndGlobal,&lt;init&gt;,global,1
org.apache.cassandra.net.ShareableBytes,get,bytes,1
org.apache.cassandra.net.SharedDefaultFileRegion,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.notifications.SSTableAddedNotification,&lt;init&gt;,memtable,1
org.apache.cassandra.repair.LocalSyncTask,onSuccess,NOVALUE,1
org.apache.cassandra.repair.RepairJob,&lt;init&gt;,session,1
org.apache.cassandra.repair.RepairMessageVerbHandler,NOVALUE,instance,1
org.apache.cassandra.repair.RepairMessageVerbHandler,previewKind,NOVALUE,1
org.apache.cassandra.repair.RepairRunnable,&lt;init&gt;,storageService,1
org.apache.cassandra.repair.RepairRunnable$1,apply,NOVALUE,1
org.apache.cassandra.repair.RepairSession,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.StreamingRepairTask,&lt;init&gt;,ranges,1
org.apache.cassandra.repair.StreamingRepairTask,onSuccess,NOVALUE,1
org.apache.cassandra.repair.SyncNodePair,NOVALUE,serializer,1
org.apache.cassandra.repair.Validator,rowHash,validated,1
org.apache.cassandra.repair.Validator,prepare,trees,1
org.apache.cassandra.repair.asymmetric.StreamFromOptions,allStreams,streamOptions,1
org.apache.cassandra.repair.consistent.CoordinatorSession,finalizePropose,finalizeProposeFuture,1
org.apache.cassandra.repair.consistent.CoordinatorSession,prepare,prepareFuture,1
org.apache.cassandra.repair.consistent.CoordinatorSession$1,apply,NOVALUE,1
org.apache.cassandra.repair.consistent.LocalSessions,start,NOVALUE,1
org.apache.cassandra.repair.consistent.LocalSessions,NOVALUE,keyspace,1
org.apache.cassandra.repair.consistent.LocalSessions,NOVALUE,table,1
org.apache.cassandra.repair.consistent.LocalSessions$1,onSuccess,NOVALUE,1
org.apache.cassandra.repair.consistent.SyncStatSummary,NOVALUE,totalsCalculated,1
org.apache.cassandra.repair.consistent.SyncStatSummary$Table,toString,NOVALUE,1
org.apache.cassandra.repair.messages.FailSession,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.FinalizeCommit,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.FinalizePromise,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.FinalizePropose,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.PrepareConsistentRequest,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.PrepareConsistentResponse,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.RepairOption,getColumnFamilies,columnFamilies,1
org.apache.cassandra.repair.messages.RepairOption,getDataCenters,dataCenters,1
org.apache.cassandra.repair.messages.RepairOption,getHosts,hosts,1
org.apache.cassandra.repair.messages.RepairOption,getRanges,ranges,1
org.apache.cassandra.repair.messages.StatusResponse,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.repair.messages.ValidationResponse,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.schema.CachingParams,NOVALUE,DEFAULT,1
org.apache.cassandra.schema.ColumnMetadata,equals,NOVALUE,1
org.apache.cassandra.schema.IndexMetadata,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.schema.KeyspaceMetadata,toCqlString,NOVALUE,1
org.apache.cassandra.schema.KeyspaceParams,NOVALUE,DEFAULT_LOCAL_DURABLE_WRITES,1
org.apache.cassandra.schema.MigrationCoordinator,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.schema.MigrationManager$MigrationsSerializer,NOVALUE,instance,1
org.apache.cassandra.schema.SchemaConstants,NOVALUE,LEGACY_AUTH_TABLES,1
org.apache.cassandra.schema.TableId,forSystemTable,NOVALUE,1
org.apache.cassandra.schema.TableMetadata,appendCqlTo,NOVALUE,1
org.apache.cassandra.schema.TableMetadata$Builder,flags,flags,1
org.apache.cassandra.schema.TableMetadata$CompactTableMetadata,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.schema.TableMetadata$CompactTableMetadata,equals,NOVALUE,1
org.apache.cassandra.schema.TableMetadataRef,get,metadata,1
org.apache.cassandra.schema.TableMetadataRef,getLocal,localTableMetadata,1
org.apache.cassandra.schema.TableMetadataRef,getLocal,metadata,1
org.apache.cassandra.schema.TableMetadataRef,setLocalOverrides,localTableMetadata,1
org.apache.cassandra.schema.TableMetadataRef,NOVALUE,localCompressionParams,1
org.apache.cassandra.schema.TableParams$Builder,compression,compression,1
org.apache.cassandra.security.CipherFactory,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.security.EncryptionContext,getIV,iv,1
org.apache.cassandra.security.EncryptionContext,getTransparentDataEncryptionOptions,tdeOptions,1
org.apache.cassandra.security.EncryptionContext,&lt;init&gt;,iv,1
org.apache.cassandra.security.EncryptionContext,&lt;init&gt;,tdeOptions,1
org.apache.cassandra.security.EncryptionContext,equals,NOVALUE,1
org.apache.cassandra.security.EncryptionUtils$ChannelProxyReadChannel,&lt;init&gt;,channelProxy,1
org.apache.cassandra.security.JKSKeyProvider,&lt;init&gt;,NOVALUE,1
org.apache.cassandra.security.JKSKeyProvider,&lt;init&gt;,options,1
org.apache.cassandra.security.JKSKeyProvider,getSecretKey,NOVALUE,1
org.apache.cassandra.security.SSLFactory,validateSslContext,NOVALUE,1
org.apache.cassandra.security.SecurityThreadGroup,&lt;init&gt;,allowedPackages,1
org.apache.cassandra.serializers.BooleanSerializer,deserialize,NOVALUE,1
org.apache.cassandra.service.AbstractWriteResponseHandler,setIdealCLResponseHandler,idealCLDelegate,1
org.apache.cassandra.service.ActiveRepairService,&lt;init&gt;,failureDetector,1
org.apache.cassandra.service.ActiveRepairService,&lt;init&gt;,gossiper,1
org.apache.cassandra.service.ActiveRepairService$ParentRepairSession,getKeyspace,keyspace,1
org.apache.cassandra.service.ActiveRepairService$ParentRepairSession,&lt;init&gt;,ranges,1
org.apache.cassandra.service.BatchlogResponseHandler,&lt;init&gt;,wrapped,1
