class,method_name,count
org.apache.cassandra.cql3.CQL3Type$Native,getType,1
org.apache.cassandra.cql3.CQL3Type$Tuple,getType,1
org.apache.cassandra.cql3.CQL3Type$UserDefined,getType,1
org.apache.cassandra.cql3.Constants$Literal,&lt;init&gt;,1
org.apache.cassandra.cql3.Constants$Marker,&lt;init&gt;,1
org.apache.cassandra.cql3.CqlLexer,mTokens,1
org.apache.cassandra.cql3.CqlLexer$DFA1,NOVALUE,1
org.apache.cassandra.cql3.CqlParser,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA10,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA24,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA26,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA30,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA32,NOVALUE,1
org.apache.cassandra.cql3.Cql_Lexer$DFA39,NOVALUE,1
org.apache.cassandra.cql3.Cql_Parser,permission,1
org.apache.cassandra.cql3.Cql_Parser,shorthandColumnOperation,1
org.apache.cassandra.cql3.Cql_Parser,alterTableStatement,1
org.apache.cassandra.cql3.Cql_Parser,batchStatement,1
org.apache.cassandra.cql3.Cql_Parser,batchStatementObjective,1
org.apache.cassandra.cql3.Cql_Parser,cfName,1
org.apache.cassandra.cql3.Cql_Parser,cident,1
org.apache.cassandra.cql3.Cql_Parser,collectionLiteral,1
org.apache.cassandra.cql3.Cql_Parser,collection_type,1
org.apache.cassandra.cql3.Cql_Parser,columnCondition,1
org.apache.cassandra.cql3.Cql_Parser,comparatorType,1
org.apache.cassandra.cql3.Cql_Parser,constant,1
org.apache.cassandra.cql3.Cql_Parser,containsOperator,1
org.apache.cassandra.cql3.Cql_Parser,cqlStatement,1
org.apache.cassandra.cql3.Cql_Parser,createAggregateStatement,1
org.apache.cassandra.cql3.Cql_Parser,createIndexStatement,1
org.apache.cassandra.cql3.Cql_Parser,createKeyspaceStatement,1
org.apache.cassandra.cql3.Cql_Parser,createMaterializedViewStatement,1
org.apache.cassandra.cql3.Cql_Parser,createRoleStatement,1
org.apache.cassandra.cql3.Cql_Parser,createTableStatement,1
org.apache.cassandra.cql3.Cql_Parser,createTriggerStatement,1
org.apache.cassandra.cql3.Cql_Parser,createTypeStatement,1
org.apache.cassandra.cql3.Cql_Parser,deleteOp,1
org.apache.cassandra.cql3.Cql_Parser,deleteStatement,1
org.apache.cassandra.cql3.Cql_Parser,describeStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropAggregateStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropFunctionStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropIndexStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropKeyspaceStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropMaterializedViewStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropRoleStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropTableStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropTriggerStatement,1
org.apache.cassandra.cql3.Cql_Parser,dropTypeStatement,1
org.apache.cassandra.cql3.Cql_Parser,fident,1
org.apache.cassandra.cql3.Cql_Parser,function,1
org.apache.cassandra.cql3.Cql_Parser,idxName,1
org.apache.cassandra.cql3.Cql_Parser,inMarker,1
org.apache.cassandra.cql3.Cql_Parser,inMarkerForTuple,1
org.apache.cassandra.cql3.Cql_Parser,indexIdent,1
org.apache.cassandra.cql3.Cql_Parser,insertStatement,1
org.apache.cassandra.cql3.Cql_Parser,intValue,1
org.apache.cassandra.cql3.Cql_Parser,isStaticColumn,1
org.apache.cassandra.cql3.Cql_Parser,jsonInsertStatement,1
org.apache.cassandra.cql3.Cql_Parser,jsonValue,1
org.apache.cassandra.cql3.Cql_Parser,ksName,1
org.apache.cassandra.cql3.Cql_Parser,listPermissionsStatement,1
org.apache.cassandra.cql3.Cql_Parser,listRolesStatement,1
org.apache.cassandra.cql3.Cql_Parser,markerForTuple,1
org.apache.cassandra.cql3.Cql_Parser,native_type,1
org.apache.cassandra.cql3.Cql_Parser,normalInsertStatement,1
org.apache.cassandra.cql3.Cql_Parser,orderByClause,1
org.apache.cassandra.cql3.Cql_Parser,property,1
org.apache.cassandra.cql3.Cql_Parser,propertyValue,1
org.apache.cassandra.cql3.Cql_Parser,relation,1
org.apache.cassandra.cql3.Cql_Parser,relationType,1
org.apache.cassandra.cql3.Cql_Parser,resource,1
org.apache.cassandra.cql3.Cql_Parser,roleName,1
org.apache.cassandra.cql3.Cql_Parser,roleResource,1
org.apache.cassandra.cql3.Cql_Parser,selectClause,1
org.apache.cassandra.cql3.Cql_Parser,selectionFunction,1
org.apache.cassandra.cql3.Cql_Parser,selectionGroup,1
org.apache.cassandra.cql3.Cql_Parser,selectionGroupWithoutField,1
org.apache.cassandra.cql3.Cql_Parser,selectionLiteral,1
org.apache.cassandra.cql3.Cql_Parser,selectionMapOrSet,1
org.apache.cassandra.cql3.Cql_Parser,selectionMultiplication,1
org.apache.cassandra.cql3.Cql_Parser,selector,1
org.apache.cassandra.cql3.Cql_Parser,selectorModifier,1
